order_item_id,order_id,product_id,quantity,unit_price
108405,52346,4427,2,6.05
108406,52347,1634,3,474.28
108407,52347,4910,1,318.17
108408,52348,3498,3,424.26
108409,52348,2165,1,471.92
108410,52349,461,1,355.03
108411,52350,2105,1,29.75
108412,52351,1306,3,343.26
108413,52351,1091,2,94.29
108414,52352,1591,1,94.55
108415,52352,641,3,187.95
108416,52353,142,2,450.56
108417,52354,4660,1,334.5
108418,52354,2046,3,402.81
108419,52354,2072,2,499.53
108420,52355,3152,1,450.42
108421,52356,675,2,353.5
108422,52356,3735,3,429.87
108423,52357,884,2,50.01
108424,52357,2854,1,370.52
108425,52357,1310,1,425.9
108426,52358,4650,2,219.9
108427,52358,3569,2,240.56
108428,52359,3574,1,234.59
108429,52360,795,1,338.04
108430,52360,3334,3,340.71
108431,52361,2526,1,315.21
108432,52361,1251,3,406.4
108433,52361,1630,2,228.6
108434,52362,2087,3,130.98
108435,52362,1323,1,359.34
108436,52362,161,1,288.88
108437,52363,250,2,164.69
108438,52363,2977,3,234.07
108439,52363,3740,1,331.47
108440,52364,2007,3,348.19
108441,52364,1692,2,304.98
108442,52365,1346,3,58.81
108443,52365,2727,1,163.72
108444,52365,3658,3,380.85
108445,52366,1261,2,395.34
108446,52366,2533,2,145.56
108447,52366,2949,1,258.78
108448,52366,2440,3,221.75
108449,52367,3819,2,104.38
108450,52367,1236,1,447.66
108451,52368,2015,1,82.92
108452,52369,2388,1,248.65
108453,52370,1878,3,201.93
108454,52370,2589,1,80.34
108455,52370,1764,3,375.13
108456,52370,3356,2,18.65
108457,52371,3354,3,26.16
108458,52371,4799,1,87.27
108459,52372,4037,2,124.46
108460,52372,4954,2,82.32
108461,52372,4665,1,181.47
108462,52373,451,3,449.48
108463,52374,1147,2,159.99
108464,52375,1147,1,159.99
108465,52375,777,3,243.02
108466,52375,3723,3,413.87
108467,52376,3855,3,242.34
108468,52376,1164,2,256.79
108469,52376,4695,3,226.03
108470,52377,3751,3,114.86
108471,52377,2199,2,470.99
108472,52377,468,3,479.02
108473,52377,4745,2,302.0
108474,52378,4066,1,183.43
108475,52378,4769,2,30.25
108476,52378,535,1,19.43
108477,52379,236,1,21.59
108478,52380,2446,2,166.7
108479,52381,2840,1,373.38
108480,52381,3386,3,346.42
108481,52382,2049,3,136.67
108482,52382,1790,2,393.87
108483,52382,3303,3,268.35
108484,52383,4881,2,255.31
108485,52383,3965,3,237.15
108486,52384,4322,2,493.22
108487,52384,655,1,476.32
108488,52385,3083,3,45.25
108489,52385,3005,3,293.62
108490,52386,3918,3,348.71
108491,52386,1496,2,343.96
108492,52386,2092,2,478.43
108493,52387,1169,3,377.97
108494,52387,2597,1,135.93
108495,52388,340,2,358.27
108496,52388,4643,2,243.8
108497,52389,956,3,89.01
108498,52389,1221,3,366.68
108499,52390,3060,3,126.91
108500,52391,4310,2,103.41
108501,52391,1100,1,206.97
108502,52392,1251,1,406.4
108503,52393,4736,3,349.67
108504,52393,3397,2,65.15
108505,52393,4497,2,49.08
108506,52394,2310,2,121.98
108507,52394,3486,2,270.95
108508,52395,3445,3,431.79
108509,52396,585,3,214.42
108510,52397,3421,2,13.04
108511,52397,3348,2,376.42
108512,52398,2823,3,67.4
108513,52398,3307,1,170.87
108514,52398,4752,2,457.98
108515,52399,1377,1,474.27
108516,52400,797,3,481.22
108517,52400,3136,3,26.4
108518,52401,4715,3,438.12
108519,52402,596,2,407.5
108520,52403,415,2,114.18
108521,52404,3194,1,384.14
108522,52404,1512,3,161.66
108523,52404,793,1,436.45
108524,52404,2647,1,456.87
108525,52405,3952,1,398.8
108526,52406,2533,2,145.56
108527,52406,4342,1,59.54
108528,52407,2041,1,101.77
108529,52407,1470,3,186.02
108530,52408,3661,2,192.65
108531,52408,4629,2,320.31
108532,52408,2369,2,185.77
108533,52408,4672,2,240.82
108534,52409,1687,2,55.25
108535,52409,667,2,402.02
108536,52410,358,1,336.45
108537,52410,2990,2,167.99
108538,52411,2917,2,70.48
108539,52411,1339,2,153.48
108540,52411,2182,2,286.91
108541,52412,4450,1,205.57
108542,52412,28,3,200.43
108543,52413,122,2,150.32
108544,52413,887,3,5.27
108545,52414,2519,1,131.93
108546,52414,3260,2,17.24
108547,52414,2877,2,384.86
108548,52414,1998,1,363.77
108549,52415,4618,3,115.94
108550,52416,3765,3,257.45
108551,52416,2278,2,110.68
108552,52417,2397,1,285.78
108553,52417,367,1,205.99
108554,52417,1726,2,467.52
108555,52418,1751,3,140.45
108556,52418,2518,1,174.84
108557,52419,462,3,85.49
108558,52419,2930,2,153.58
108559,52419,1427,3,419.91
108560,52420,903,2,108.94
108561,52421,4099,1,459.13
108562,52421,4479,3,18.06
108563,52421,3863,2,73.17
108564,52421,2572,3,97.81
108565,52422,3876,2,52.02
108566,52422,429,1,166.44
108567,52423,923,3,301.81
108568,52424,86,2,36.35
108569,52424,4794,1,367.51
108570,52425,2225,3,310.05
108571,52425,3038,1,472.92
108572,52425,2070,2,325.74
108573,52426,2512,2,301.79
108574,52427,108,1,283.33
108575,52428,4800,2,467.97
108576,52428,3140,2,251.95
108577,52429,737,1,106.81
108578,52430,2495,3,223.35
108579,52430,4349,3,123.38
108580,52430,171,2,193.71
108581,52430,3656,2,106.53
108582,52431,1069,3,103.76
108583,52432,151,1,259.5
108584,52432,2478,2,148.25
108585,52433,3075,1,223.8
108586,52433,4247,2,299.28
108587,52433,957,3,40.21
108588,52434,4338,1,491.81
108589,52434,2518,2,174.84
108590,52434,4150,3,423.35
108591,52435,2176,2,254.03
108592,52436,1117,3,122.89
108593,52437,1745,2,445.35
108594,52438,2459,1,129.77
108595,52438,1401,2,435.42
108596,52438,604,1,213.89
108597,52439,2485,1,284.44
108598,52439,4141,2,211.37
108599,52440,465,1,450.59
108600,52441,1958,3,470.09
108601,52441,1299,3,210.62
108602,52442,2896,3,65.91
108603,52442,3588,1,413.2
108604,52443,514,1,71.57
108605,52444,3442,1,207.22
108606,52444,4315,1,382.03
108607,52444,1339,1,153.48
108608,52445,210,3,341.39
108609,52445,2243,2,338.2
108610,52446,2735,1,224.48
108611,52446,4152,1,24.42
108612,52446,1094,3,119.61
108613,52446,308,3,390.47
108614,52447,1602,3,479.92
108615,52448,250,3,164.69
108616,52449,217,3,55.99
108617,52449,2952,2,240.44
108618,52450,3824,3,333.0
108619,52450,4836,1,329.49
108620,52450,4933,3,47.98
108621,52451,4659,2,466.23
108622,52451,2096,1,159.25
108623,52451,1374,1,17.98
108624,52452,1205,2,247.46
108625,52453,4134,1,444.24
108626,52453,2840,1,373.38
108627,52454,4367,3,402.61
108628,52455,2005,3,90.77
108629,52455,4323,1,208.31
108630,52456,3918,3,348.71
108631,52456,3214,3,287.79
108632,52457,2348,2,317.0
108633,52457,1766,1,13.48
108634,52458,3789,1,295.69
108635,52459,2423,3,280.13
108636,52459,2044,1,94.95
108637,52459,3066,2,110.19
108638,52459,1459,3,474.77
108639,52460,3474,1,215.4
108640,52460,906,1,485.94
108641,52461,4984,3,348.91
108642,52461,31,1,364.92
108643,52461,957,1,40.21
108644,52461,3923,2,467.01
108645,52462,4685,3,398.67
108646,52462,1928,3,248.2
108647,52463,4215,1,337.56
108648,52463,3668,1,496.71
108649,52463,4817,3,274.51
108650,52464,4964,3,479.94
108651,52464,4729,3,440.83
108652,52464,1311,3,357.83
108653,52464,3007,2,317.93
108654,52465,50,3,58.51
108655,52465,4654,2,469.23
108656,52465,3676,2,381.32
108657,52466,2406,3,151.56
108658,52467,3142,1,229.91
108659,52467,422,2,307.96
108660,52468,3562,2,438.0
108661,52469,2591,1,39.66
108662,52470,927,3,164.91
108663,52470,3271,1,215.43
108664,52471,492,3,26.05
108665,52472,2825,3,155.96
108666,52472,837,1,7.64
108667,52473,2411,2,144.48
108668,52473,3156,2,311.4
108669,52474,4197,2,135.69
108670,52474,4729,2,440.83
108671,52475,412,1,120.33
108672,52475,2191,1,431.71
108673,52476,553,3,424.25
108674,52476,4916,1,472.88
108675,52477,3298,3,123.97
108676,52477,1243,3,235.79
108677,52478,872,2,385.88
108678,52478,574,3,94.42
108679,52479,4420,1,498.02
108680,52480,2390,1,341.17
108681,52480,1953,1,70.88
108682,52481,662,3,392.1
108683,52481,2616,3,55.03
108684,52481,4597,3,240.89
108685,52481,678,2,365.8
108686,52482,1355,2,310.69
108687,52482,2405,1,322.97
108688,52483,1217,1,51.45
108689,52483,4592,3,431.01
108690,52484,1127,1,153.7
108691,52484,3165,3,238.11
108692,52484,4194,2,441.68
108693,52484,4988,2,465.41
108694,52485,405,1,203.3
108695,52486,3004,2,153.54
108696,52486,2500,3,174.15
108697,52487,4908,2,270.07
108698,52487,2273,2,96.76
108699,52487,1969,3,367.59
108700,52488,2113,1,308.57
108701,52488,2196,2,95.47
108702,52489,1788,3,343.61
108703,52490,1341,3,302.67
108704,52490,2089,2,310.06
108705,52491,1578,2,62.05
108706,52492,4601,3,257.45
108707,52492,1297,1,375.27
108708,52493,1482,2,414.15
108709,52493,3825,3,437.6
108710,52494,2404,3,426.41
108711,52494,1398,1,70.2
108712,52495,2839,2,380.0
108713,52496,2547,1,328.13
108714,52496,2059,2,456.42
108715,52496,4722,3,148.29
108716,52497,4212,3,51.87
108717,52498,2560,1,95.4
108718,52499,3590,2,247.0
108719,52499,824,3,292.29
108720,52499,2048,3,294.65
108721,52499,1683,1,278.65
108722,52500,3884,2,409.45
108723,52501,4968,1,286.49
108724,52502,4217,3,307.11
108725,52502,3865,3,367.03
108726,52503,231,1,269.81
108727,52503,4221,1,496.05
108728,52504,205,1,361.8
108729,52504,2663,1,377.11
108730,52504,2643,1,420.17
108731,52504,930,1,292.58
108732,52505,627,3,444.4
108733,52506,2830,2,119.9
108734,52507,2408,1,134.76
108735,52507,3179,2,433.57
108736,52508,4274,3,22.06
108737,52509,15,3,395.42
108738,52509,3345,3,304.27
108739,52509,1936,3,263.8
108740,52510,3107,3,177.19
108741,52510,1389,3,189.73
108742,52511,1660,2,359.94
108743,52511,935,2,215.23
108744,52512,2677,1,327.37
108745,52513,1951,1,174.6
108746,52513,1856,3,143.49
108747,52514,4461,3,198.72
108748,52514,3148,1,143.37
108749,52514,2693,1,229.02
108750,52515,925,3,431.55
108751,52515,3867,2,385.45
108752,52516,2265,2,185.51
108753,52516,3593,3,179.71
108754,52516,4929,3,251.6
108755,52517,2727,3,163.72
108756,52518,4736,1,349.67
108757,52519,1555,3,211.09
108758,52519,2412,1,112.77
108759,52520,4364,2,305.49
108760,52520,3739,3,470.08
108761,52521,2410,3,264.59
108762,52521,2673,2,441.51
108763,52522,470,3,175.74
108764,52522,1586,3,199.35
108765,52523,1028,2,89.32
108766,52523,3373,2,354.94
108767,52524,703,3,8.33
108768,52525,2900,1,219.08
108769,52525,4998,1,450.23
108770,52526,1817,1,332.52
108771,52526,4174,2,10.78
108772,52527,62,1,387.9
108773,52527,1473,2,72.06
108774,52528,4889,1,205.23
108775,52528,581,3,123.84
108776,52528,2849,2,401.38
108777,52529,251,1,418.42
108778,52530,4148,1,460.12
108779,52530,1919,2,60.75
108780,52530,2976,1,439.87
108781,52531,3604,1,67.5
108782,52531,2356,1,277.61
108783,52532,3982,2,128.89
108784,52533,3292,2,333.36
108785,52534,3175,3,108.3
108786,52534,2493,2,221.83
108787,52535,403,2,204.94
108788,52536,3831,2,258.44
108789,52536,3329,3,76.65
108790,52536,3059,1,169.6
108791,52537,3161,2,195.61
108792,52537,3619,3,25.69
108793,52537,3415,2,158.97
108794,52538,288,1,489.23
108795,52538,1198,2,304.82
108796,52538,4966,3,45.07
108797,52539,1984,1,39.45
108798,52539,3438,3,365.31
108799,52540,4512,1,206.43
108800,52541,2660,1,362.72
108801,52541,1152,2,160.83
108802,52542,2727,2,163.72
108803,52542,1394,3,329.91
108804,52543,418,3,278.94
108805,52543,273,2,29.41
108806,52543,2644,3,185.17
108807,52544,1446,2,135.46
108808,52544,1849,1,81.66
108809,52544,4430,1,208.49
108810,52545,381,3,132.19
108811,52545,3054,2,403.06
108812,52546,4054,2,145.83
108813,52546,1677,3,395.09
108814,52546,3193,2,82.25
108815,52546,3015,2,445.89
108816,52546,4021,1,318.48
108817,52547,3371,3,119.51
108818,52547,3601,2,80.92
108819,52547,2582,3,63.78
108820,52548,4440,3,70.69
108821,52548,1548,2,450.05
108822,52548,3833,1,112.94
108823,52549,2710,1,37.46
108824,52549,4913,2,420.04
108825,52549,2168,2,73.3
108826,52550,2688,1,124.62
108827,52550,1300,2,190.77
108828,52551,4861,3,168.9
108829,52551,2531,1,473.82
108830,52551,3306,2,175.95
108831,52552,99,3,465.46
108832,52553,915,3,9.65
108833,52554,1063,3,156.38
108834,52555,3388,1,495.6
108835,52555,1684,3,429.96
108836,52555,4056,2,48.83
108837,52555,795,1,338.04
108838,52556,910,1,247.81
108839,52557,4365,2,15.56
108840,52557,213,2,205.36
108841,52558,4402,1,115.42
108842,52559,2107,3,157.72
108843,52559,3533,1,169.03
108844,52559,4255,3,78.96
108845,52560,2808,3,459.55
108846,52560,2830,2,119.9
108847,52561,3720,1,116.19
108848,52561,2419,3,52.7
108849,52561,4667,2,377.24
108850,52562,4372,2,176.56
108851,52563,543,1,411.58
108852,52564,672,3,182.19
108853,52565,1207,2,172.24
108854,52565,2732,3,278.47
108855,52566,2902,1,97.09
108856,52566,635,3,260.64
108857,52566,2991,2,323.64
108858,52567,764,2,11.58
108859,52567,2868,2,412.32
108860,52567,2471,2,280.06
108861,52568,3849,3,345.61
108862,52568,1526,1,351.75
108863,52568,3862,3,6.32
108864,52569,1116,3,449.09
108865,52569,1955,3,341.86
108866,52569,4367,2,402.61
108867,52570,2022,2,290.33
108868,52570,3008,1,466.29
108869,52570,2892,2,126.42
108870,52570,4188,3,107.9
108871,52571,1856,2,143.49
108872,52571,546,2,199.52
108873,52571,4047,3,346.39
108874,52572,580,1,32.49
108875,52572,732,3,167.78
108876,52573,3810,3,120.02
108877,52573,431,2,189.88
108878,52573,3123,3,19.46
108879,52574,513,3,224.07
108880,52574,808,2,331.57
108881,52575,4405,1,421.4
108882,52576,3830,3,45.54
108883,52576,1021,2,204.39
108884,52577,3659,3,397.52
108885,52577,833,2,94.64
108886,52577,3439,1,14.9
108887,52578,2266,2,124.24
108888,52578,4637,2,314.31
108889,52579,482,3,212.66
108890,52580,4763,2,52.62
108891,52580,3067,3,290.99
108892,52581,4390,3,423.5
108893,52581,2271,1,67.6
108894,52582,3142,1,229.91
108895,52583,2084,3,36.39
108896,52584,1854,2,25.95
108897,52584,1620,3,213.85
108898,52584,2608,2,428.68
108899,52585,2919,1,217.7
108900,52586,4295,2,51.78
108901,52586,2104,1,342.79
108902,52586,3899,3,318.53
108903,52587,2100,3,35.62
108904,52587,2820,2,234.68
108905,52587,2396,1,137.66
108906,52588,253,2,114.26
108907,52588,1650,1,24.77
108908,52589,3680,1,251.65
108909,52589,246,2,416.52
108910,52589,2837,2,311.24
108911,52590,390,2,198.62
108912,52590,1601,2,19.8
108913,52591,1353,1,353.65
108914,52591,4171,1,308.74
108915,52592,344,3,12.55
108916,52592,138,2,453.29
108917,52592,572,3,463.97
108918,52593,2638,2,235.43
108919,52594,4883,2,147.7
108920,52594,3262,1,424.17
108921,52594,272,1,148.44
108922,52595,2830,3,119.9
108923,52595,4297,3,330.62
108924,52595,2043,2,103.75
108925,52595,4346,2,109.13
108926,52596,335,3,377.01
108927,52596,2183,2,341.84
108928,52597,2098,2,341.36
108929,52598,2239,3,378.23
108930,52598,3875,2,275.56
108931,52598,1906,1,454.13
108932,52599,4660,1,334.5
108933,52599,3590,1,247.0
108934,52600,1776,2,330.66
108935,52600,4780,1,445.15
108936,52601,2415,3,432.04
108937,52601,800,3,444.55
108938,52602,3320,1,382.44
108939,52602,600,3,238.39
108940,52603,1161,1,27.39
108941,52603,1035,3,424.66
108942,52603,385,2,135.88
108943,52604,1486,3,346.3
108944,52604,2250,2,442.31
108945,52604,653,3,94.35
108946,52605,4770,1,131.07
108947,52605,1658,3,234.03
108948,52606,2610,2,44.86
108949,52606,1686,3,214.52
108950,52607,1640,1,62.35
108951,52607,913,3,404.96
108952,52608,2934,2,43.13
108953,52608,4729,2,440.83
108954,52608,771,2,298.35
108955,52609,2659,3,195.22
108956,52609,2431,1,271.42
108957,52609,1969,2,367.59
108958,52610,1937,1,378.71
108959,52610,1542,1,329.15
108960,52610,3793,3,80.47
108961,52610,4316,3,400.23
108962,52611,3700,1,86.57
108963,52612,1973,3,354.52
108964,52613,1685,3,119.75
108965,52613,2517,3,94.95
108966,52614,133,3,40.93
108967,52614,3580,1,270.52
108968,52615,4176,3,290.62
108969,52616,3281,2,327.49
108970,52617,4616,2,210.14
108971,52617,1923,2,51.79
108972,52618,2522,3,490.16
108973,52618,3835,1,67.59
108974,52618,4709,2,487.89
108975,52618,3574,2,234.59
108976,52618,2427,3,396.6
108977,52619,1517,2,455.56
108978,52619,3562,1,438.0
108979,52620,2351,3,75.01
108980,52620,2468,3,415.31
108981,52620,4336,2,440.35
108982,52620,4822,1,112.04
108983,52621,2220,3,131.11
108984,52621,3195,2,74.61
108985,52622,497,2,270.88
108986,52622,1507,3,383.17
108987,52623,1076,3,346.84
108988,52623,3177,3,460.08
108989,52624,3490,3,312.89
108990,52624,1784,3,297.43
108991,52624,3836,3,376.57
108992,52625,295,1,440.67
108993,52625,1121,1,469.49
108994,52625,2616,1,55.03
108995,52626,1538,3,297.95
108996,52626,4617,3,11.82
108997,52626,3253,2,349.56
108998,52627,2841,3,24.96
108999,52627,1709,2,457.92
109000,52627,777,3,243.02
109001,52628,494,2,179.01
109002,52628,3629,2,368.81
109003,52629,2235,3,234.56
109004,52630,945,3,273.08
109005,52631,3764,1,295.14
109006,52632,3411,3,143.36
109007,52632,2475,3,132.87
109008,52632,5000,3,207.06
109009,52633,1234,2,33.33
109010,52633,4193,2,418.52
109011,52634,2138,3,230.96
109012,52634,167,3,105.16
109013,52635,34,3,434.4
109014,52635,1892,3,445.82
109015,52636,2046,2,402.81
109016,52636,639,1,244.96
109017,52636,1304,2,116.42
109018,52637,3798,1,405.49
109019,52638,485,2,179.06
109020,52639,2529,2,248.03
109021,52640,1397,1,487.11
109022,52640,3389,2,347.07
109023,52641,1682,2,489.68
109024,52641,2846,2,87.4
109025,52642,3408,3,35.36
109026,52642,2247,2,200.96
109027,52643,1966,1,226.43
109028,52643,2954,2,457.61
109029,52644,4836,3,329.49
109030,52645,2512,1,301.79
109031,52645,3406,2,354.64
109032,52646,4663,2,478.72
109033,52646,3624,2,69.69
109034,52647,3523,2,180.44
109035,52647,1437,1,378.61
109036,52648,2513,2,8.52
109037,52649,2401,2,335.85
109038,52649,4075,2,328.24
109039,52649,2659,1,195.22
109040,52650,1324,2,81.45
109041,52651,2135,3,477.98
109042,52652,1534,3,482.99
109043,52652,2160,1,279.21
109044,52653,4426,2,227.43
109045,52653,4182,2,259.21
109046,52654,3122,2,468.32
109047,52654,3363,2,249.74
109048,52654,2935,3,489.87
109049,52654,2824,1,489.55
109050,52655,749,3,221.67
109051,52655,124,3,163.86
109052,52656,4844,3,35.02
109053,52657,23,2,447.96
109054,52657,1431,1,460.73
109055,52657,2461,3,192.03
109056,52658,4534,2,353.43
109057,52659,2498,3,396.0
109058,52659,4845,1,86.09
109059,52659,2139,2,286.11
109060,52659,2461,3,192.03
109061,52660,3774,3,284.11
109062,52660,134,1,463.71
109063,52660,3381,3,278.68
109064,52661,54,2,358.12
109065,52661,4152,1,24.42
109066,52661,4494,1,189.56
109067,52662,3279,3,476.93
109068,52663,3133,1,5.33
109069,52663,2051,1,375.77
109070,52664,1085,1,407.68
109071,52664,2219,3,192.84
109072,52664,1930,3,172.54
109073,52664,2128,2,87.35
109074,52665,1938,3,306.44
109075,52665,2114,3,455.81
109076,52666,796,2,493.87
109077,52666,2966,2,212.9
109078,52666,696,3,157.79
109079,52667,4332,1,269.17
109080,52668,347,3,29.98
109081,52668,1297,3,375.27
109082,52669,546,2,199.52
109083,52670,1592,2,198.42
109084,52670,1025,1,10.15
109085,52671,652,1,269.1
109086,52672,2021,2,49.6
109087,52672,1305,1,92.93
109088,52672,1979,3,165.37
109089,52673,2215,2,241.36
109090,52673,4460,1,155.87
109091,52674,2425,2,481.92
109092,52675,3588,3,413.2
109093,52675,3865,1,367.03
109094,52675,737,1,106.81
109095,52676,3578,3,138.83
109096,52676,1621,2,190.58
109097,52676,1044,2,123.19
109098,52677,1270,2,73.35
109099,52677,3592,2,391.39
109100,52678,2620,2,388.2
109101,52678,2085,3,378.97
109102,52679,1849,2,81.66
109103,52679,4605,1,9.17
109104,52680,1413,3,335.72
109105,52680,3317,2,113.86
109106,52681,1065,2,367.86
109107,52681,580,2,32.49
109108,52681,2076,2,232.82
109109,52681,3432,1,382.2
109110,52682,42,2,353.79
109111,52682,2651,2,166.3
109112,52683,1289,2,468.06
109113,52683,2174,3,356.6
109114,52683,1947,1,81.19
109115,52684,4018,2,76.29
109116,52684,655,2,476.32
109117,52684,2149,1,276.13
109118,52685,2769,2,457.85
109119,52685,3623,3,456.3
109120,52686,1315,3,211.46
109121,52687,3575,1,233.86
109122,52688,2648,2,118.17
109123,52688,2112,3,441.27
109124,52688,171,1,193.71
109125,52689,4390,1,423.5
109126,52690,2396,1,137.66
109127,52690,1424,3,129.37
109128,52690,3451,3,452.33
109129,52691,2815,3,285.64
109130,52691,1243,3,235.79
109131,52692,3341,2,102.27
109132,52692,4355,1,366.72
109133,52692,3151,3,273.08
109134,52692,71,1,328.52
109135,52693,2982,2,275.86
109136,52694,401,2,14.29
109137,52695,3638,2,447.16
109138,52695,1630,3,228.6
109139,52695,901,1,89.7
109140,52696,780,2,496.27
109141,52697,2140,1,492.72
109142,52697,1774,1,95.4
109143,52697,4872,2,170.08
109144,52697,919,2,16.88
109145,52698,1463,3,5.86
109146,52699,3392,2,174.16
109147,52700,1536,3,396.84
109148,52701,683,2,458.91
109149,52701,2164,2,229.5
109150,52701,4319,3,157.59
109151,52702,3731,3,298.9
109152,52702,513,2,224.07
109153,52702,221,3,436.09
109154,52703,2379,3,436.74
109155,52703,3334,3,340.71
109156,52704,194,2,113.19
109157,52705,4097,2,44.34
109158,52706,865,2,70.99
109159,52707,1562,1,266.97
109160,52708,3160,3,146.4
109161,52708,2384,2,278.64
109162,52708,1365,3,497.85
109163,52709,2002,2,265.87
109164,52709,2599,3,462.99
109165,52710,2788,2,126.45
109166,52710,1980,3,95.16
109167,52711,4573,1,248.16
109168,52711,4461,1,198.72
109169,52711,1115,2,191.73
109170,52712,4711,3,18.67
109171,52712,3287,2,109.36
109172,52712,3613,3,134.21
109173,52713,3380,2,59.64
109174,52713,1529,1,171.14
109175,52713,460,2,496.92
109176,52714,2659,1,195.22
109177,52714,4417,2,128.41
109178,52715,2403,1,277.86
109179,52715,4739,1,180.96
109180,52716,2291,2,86.42
109181,52716,4065,2,324.14
109182,52717,3449,2,425.83
109183,52717,2048,2,294.65
109184,52717,97,1,318.66
109185,52718,4643,1,243.8
109186,52718,1598,1,444.24
109187,52718,2226,2,438.85
109188,52718,1658,2,234.03
109189,52719,67,3,172.23
109190,52720,3679,3,444.29
109191,52721,1912,2,33.8
109192,52721,4672,1,240.82
109193,52722,3274,3,293.95
109194,52722,3934,3,284.3
109195,52723,3153,3,67.47
109196,52723,3563,3,112.68
109197,52723,3333,1,398.79
109198,52724,2099,1,27.02
109199,52725,3807,1,443.06
109200,52725,4107,2,327.56
109201,52726,2014,1,62.01
109202,52726,2929,3,95.31
109203,52727,3092,2,349.2
109204,52727,2026,1,99.42
109205,52728,1102,3,281.56
109206,52728,610,1,248.63
109207,52729,2421,1,422.01
109208,52729,2602,3,156.2
109209,52730,2045,1,250.61
109210,52730,4759,3,442.65
109211,52731,3849,1,345.61
109212,52732,3946,3,291.9
109213,52732,671,1,446.82
109214,52732,4244,3,392.25
109215,52733,4337,1,445.97
109216,52733,1242,3,421.85
109217,52734,501,3,145.39
109218,52734,4361,1,295.87
109219,52734,1298,2,236.35
109220,52735,2214,1,201.9
109221,52735,4174,3,10.78
109222,52736,1939,3,400.2
109223,52736,3767,1,292.23
109224,52737,1030,3,124.06
109225,52737,3457,2,216.86
109226,52737,3109,2,70.97
109227,52738,4900,3,134.33
109228,52738,4432,2,54.38
109229,52739,1580,3,477.44
109230,52740,4452,3,6.36
109231,52740,2149,2,276.13
109232,52741,4089,3,482.11
109233,52742,2367,1,203.63
109234,52743,3471,1,377.96
109235,52743,2706,2,371.51
109236,52744,2592,3,182.46
109237,52745,4723,3,244.07
109238,52745,1455,1,287.08
109239,52745,304,2,228.55
109240,52746,1276,1,391.6
109241,52747,187,3,177.31
109242,52747,473,2,265.02
109243,52748,3441,3,167.19
109244,52748,4168,1,19.91
109245,52748,456,1,285.79
109246,52749,2840,2,373.38
109247,52749,1794,2,105.9
109248,52750,2482,1,91.17
109249,52750,1480,3,250.16
109250,52751,2726,3,170.1
109251,52751,2766,2,462.63
109252,52751,3583,3,110.64
109253,52752,800,1,444.55
109254,52752,1944,3,385.71
109255,52752,3557,2,445.81
109256,52753,2532,3,237.6
109257,52753,3767,2,292.23
109258,52754,1059,3,417.91
109259,52755,1017,2,404.68
109260,52755,1243,3,235.79
109261,52756,1694,2,235.98
109262,52756,2053,2,498.76
109263,52757,1753,3,463.19
109264,52758,3438,3,365.31
109265,52759,4960,1,214.56
109266,52759,4213,2,328.77
109267,52759,1531,3,457.1
109268,52760,1832,2,172.15
109269,52761,1939,1,400.2
109270,52761,1546,2,247.1
109271,52761,447,2,170.79
109272,52762,2337,3,209.7
109273,52763,1613,3,277.47
109274,52763,3293,3,273.66
109275,52764,4005,3,85.17
109276,52764,3284,3,13.92
109277,52765,1065,1,367.86
109278,52765,4554,1,338.24
109279,52765,953,1,172.82
109280,52765,731,3,106.08
109281,52766,3912,3,224.21
109282,52766,160,3,242.01
109283,52767,4890,3,157.73
109284,52767,4439,2,450.59
109285,52768,2849,1,401.38
109286,52768,1993,3,111.46
109287,52768,3945,1,290.58
109288,52769,2206,3,353.57
109289,52769,341,3,169.98
109290,52769,4190,1,143.3
109291,52770,2923,3,355.49
109292,52770,3918,1,348.71
109293,52770,4205,3,232.48
109294,52770,3941,1,32.55
109295,52771,2744,1,215.68
109296,52772,3721,3,427.57
109297,52772,3203,2,413.31
109298,52773,4787,1,357.31
109299,52774,2920,3,397.96
109300,52775,4815,1,478.75
109301,52775,4868,2,203.44
109302,52775,839,3,274.49
109303,52775,789,3,138.17
109304,52776,92,1,288.65
109305,52777,4246,3,385.16
109306,52778,3001,1,186.2
109307,52778,3998,3,448.43
109308,52778,1556,1,301.56
109309,52779,2516,2,199.48
109310,52779,4034,1,123.38
109311,52780,4136,3,206.06
109312,52780,3058,2,181.32
109313,52780,4779,1,82.37
109314,52780,38,2,117.84
109315,52781,77,2,49.06
109316,52781,2407,2,270.21
109317,52782,4966,3,45.07
109318,52782,1300,2,190.77
109319,52783,423,3,493.37
109320,52783,2378,2,117.56
109321,52784,4979,1,184.6
109322,52784,681,3,116.15
109323,52785,1744,2,484.79
109324,52785,1148,3,21.14
109325,52786,2905,3,28.13
109326,52786,4961,3,246.23
109327,52786,2874,3,217.32
109328,52787,1594,1,311.54
109329,52787,2224,1,443.77
109330,52788,3961,2,344.15
109331,52788,1817,2,332.52
109332,52789,576,1,17.85
109333,52789,364,3,293.45
109334,52790,4919,3,397.59
109335,52790,4184,3,372.74
109336,52791,169,1,331.4
109337,52791,2833,2,47.16
109338,52791,712,1,426.49
109339,52792,689,2,281.83
109340,52792,3373,3,354.94
109341,52792,2970,1,298.89
109342,52792,3616,2,244.04
109343,52793,3589,2,24.46
109344,52793,2441,1,299.67
109345,52794,540,1,373.26
109346,52795,3568,1,93.03
109347,52795,1082,2,330.79
