cart_item_id,cart_id,product_id,quantity,unit_price
4753,1574,552,3,160.29
4754,1574,3641,2,433.51
4755,1574,3548,3,8.93
4756,1574,3844,2,343.48
4757,1574,3340,1,246.23
4758,1575,334,2,421.99
4759,1575,3789,2,295.69
4760,1575,3406,1,354.64
4761,1576,2608,3,428.68
4762,1577,1423,1,433.26
4763,1577,1825,2,235.11
4764,1577,1666,1,344.93
4765,1577,333,3,444.57
4766,1577,1113,1,438.84
4767,1577,3030,3,478.57
4768,1578,3804,3,31.51
4769,1578,3447,1,128.44
4770,1578,2740,1,212.84
4771,1579,893,2,311.41
4772,1579,2753,1,386.89
4773,1580,134,2,463.71
4774,1580,2231,1,377.21
4775,1580,955,2,12.4
4776,1580,277,2,175.54
4777,1580,4981,1,189.99
4778,1581,2819,3,368.34
4779,1581,816,1,233.0
4780,1581,4618,1,115.94
4781,1581,313,3,357.46
4782,1582,1172,1,262.84
4783,1584,3927,1,318.0
4784,1584,4403,1,22.84
4785,1584,2263,3,363.56
4786,1584,1225,1,5.12
4787,1584,1604,2,26.84
4788,1585,652,2,269.1
4789,1585,1512,3,161.66
4790,1585,3017,1,458.06
4791,1585,3565,3,415.92
4792,1586,3410,2,151.78
4793,1586,233,1,234.52
4794,1586,854,2,268.18
4795,1587,143,1,294.16
4796,1587,2773,3,167.9
4797,1587,4275,2,410.42
4798,1587,3283,3,234.21
4799,1587,3738,2,436.94
4800,1588,3484,3,167.02
4801,1588,2453,2,175.73
4802,1588,1821,3,407.24
4803,1588,2335,1,72.99
4804,1589,874,2,180.1
4805,1589,1647,3,189.97
4806,1589,4697,1,328.29
4807,1589,3463,1,44.86
4808,1589,2376,3,240.76
4809,1590,797,2,481.22
4810,1590,3088,2,159.22
4811,1590,3012,3,147.46
4812,1591,852,2,404.37
4813,1591,3495,3,359.66
4814,1592,3377,2,387.47
4815,1592,1740,1,355.16
4816,1592,1136,2,163.89
4817,1592,2585,2,105.71
4818,1592,1254,3,296.25
4819,1592,158,3,43.16
4820,1593,313,3,357.46
4821,1593,473,3,265.02
4822,1593,4275,1,410.42
4823,1593,3067,1,290.99
4824,1593,5,2,424.01
4825,1593,2130,1,38.3
4826,1594,2940,1,206.14
4827,1594,845,3,472.65
4828,1594,2555,2,87.76
4829,1595,3696,1,83.43
4830,1595,1041,1,188.04
4831,1595,2462,3,220.91
4832,1596,2627,2,250.71
4833,1596,3904,2,450.82
4834,1596,2564,3,50.0
4835,1599,4628,3,438.29
4836,1599,854,2,268.18
4837,1599,3761,2,58.33
4838,1599,4016,2,472.6
4839,1599,4098,1,353.01
4840,1600,4123,2,394.65
4841,1600,867,3,150.3
4842,1600,4090,2,273.62
4843,1601,1479,2,53.83
4844,1602,823,3,461.92
4845,1602,4035,3,20.73
4846,1602,1559,2,290.72
4847,1603,4893,2,406.97
4848,1603,4848,2,119.98
4849,1604,2523,3,467.15
4850,1604,488,2,458.44
4851,1604,4269,1,97.41
4852,1605,26,3,209.92
4853,1606,3854,1,38.39
4854,1606,1194,2,378.79
4855,1606,3632,3,443.27
4856,1606,1096,3,190.29
4857,1606,1976,3,426.25
4858,1606,3002,3,256.98
4859,1607,3795,1,308.65
4860,1608,2339,1,144.44
4861,1608,134,3,463.71
4862,1608,2841,1,24.96
4863,1608,3423,3,99.7
4864,1608,3,3,302.82
4865,1609,2804,1,369.21
4866,1609,4083,1,29.04
4867,1609,2647,3,456.87
4868,1609,3107,1,177.19
4869,1610,2811,2,139.63
4870,1610,3139,1,84.56
4871,1610,3499,3,81.6
4872,1610,2432,3,236.21
4873,1611,874,2,180.1
4874,1611,2257,2,102.19
4875,1611,202,1,308.33
4876,1613,2658,1,37.01
4877,1615,1227,1,180.72
4878,1615,770,3,248.36
4879,1615,847,1,325.65
4880,1615,1866,2,108.31
4881,1615,4361,1,295.87
4882,1616,2920,3,397.96
4883,1616,4199,2,287.47
4884,1616,3937,1,301.57
4885,1616,511,3,251.46
4886,1617,754,1,12.94
4887,1617,4297,2,330.62
4888,1618,4450,1,205.57
4889,1619,4409,2,145.25
4890,1619,3776,1,401.51
4891,1619,4146,3,216.4
4892,1619,2598,1,231.85
4893,1620,3176,2,104.84
4894,1620,866,1,61.05
4895,1620,3690,1,361.83
4896,1620,4485,3,18.94
4897,1621,1205,1,247.46
4898,1621,3774,2,284.11
4899,1621,2796,3,302.32
4900,1621,3269,1,265.35
4901,1621,3087,1,145.05
4902,1622,3544,3,195.96
4903,1622,3521,3,291.89
4904,1622,2985,1,113.63
4905,1623,965,3,174.5
4906,1623,322,1,348.84
4907,1623,4108,1,438.0
4908,1623,1010,1,246.48
4909,1623,2061,1,233.07
4910,1623,3985,1,24.74
4911,1624,3587,3,145.28
4912,1624,1555,3,211.09
4913,1624,2009,2,196.99
4914,1624,4634,1,344.28
4915,1624,2962,3,370.22
4916,1625,395,1,450.45
4917,1625,4455,3,433.19
4918,1626,1546,3,247.1
4919,1627,2226,1,438.85
4920,1627,2109,1,96.24
4921,1627,3468,1,94.25
4922,1627,2628,2,56.96
4923,1628,197,2,383.3
4924,1628,1548,3,450.05
4925,1630,2646,1,147.84
4926,1630,538,1,363.5
4927,1630,1133,3,193.74
4928,1630,2487,1,37.33
4929,1631,941,3,82.62
4930,1631,18,3,218.51
4931,1631,2693,1,229.02
4932,1632,895,3,63.13
4933,1634,318,3,23.18
4934,1634,4232,2,140.67
4935,1634,796,2,493.87
4936,1634,1296,3,426.88
4937,1634,3593,3,179.71
4938,1634,3864,3,350.6
4939,1635,4480,3,422.94
4940,1635,739,3,413.17
4941,1636,3562,3,438.0
4942,1636,1615,1,178.81
4943,1636,3303,2,268.35
4944,1637,2445,3,161.44
4945,1637,4045,1,196.43
4946,1637,3868,1,212.08
4947,1637,3447,3,128.44
4948,1637,1934,1,83.81
4949,1637,4511,3,179.41
4950,1638,1968,2,266.96
4951,1639,463,1,464.27
4952,1640,1427,3,419.91
4953,1640,298,3,240.92
4954,1640,516,3,198.74
4955,1640,3689,1,68.92
4956,1641,2342,2,472.65
4957,1641,3265,2,493.78
4958,1641,2199,1,470.99
4959,1641,3730,2,325.58
4960,1641,4152,1,24.42
4961,1642,286,2,252.82
4962,1642,3540,1,368.36
4963,1642,172,2,455.49
4964,1642,1002,1,228.18
4965,1643,3272,1,201.56
4966,1643,2570,2,393.78
4967,1643,1760,2,181.35
4968,1643,1932,1,469.41
4969,1644,1450,1,289.26
4970,1644,2049,2,136.67
4971,1644,992,2,162.47
4972,1644,4036,1,47.15
4973,1644,966,3,274.82
4974,1644,1881,1,424.48
4975,1645,1866,2,108.31
4976,1646,3826,3,492.85
4977,1647,3356,3,18.65
4978,1648,3340,1,246.23
4979,1648,124,1,163.86
4980,1648,1480,1,250.16
4981,1648,538,3,363.5
4982,1648,4673,1,281.92
4983,1649,3016,1,209.86
4984,1651,1874,2,131.3
4985,1651,2310,2,121.98
4986,1651,195,1,124.82
4987,1651,2944,3,210.29
4988,1651,2505,2,235.02
4989,1652,1542,3,329.15
4990,1652,1294,1,281.04
4991,1652,2962,2,370.22
4992,1653,681,1,116.15
4993,1653,2338,1,458.5
4994,1653,4599,1,271.58
4995,1654,3137,3,212.04
4996,1654,1644,3,67.84
4997,1654,994,2,105.86
4998,1654,2233,3,455.38
4999,1654,2427,2,396.6
5000,1655,1196,3,192.04
5001,1655,2695,1,255.3
5002,1655,2354,2,306.69
5003,1655,4069,1,487.03
5004,1656,3778,2,74.56
5005,1656,4411,2,351.18
5006,1656,2869,3,498.91
5007,1657,2954,2,457.61
5008,1657,4572,1,379.37
5009,1657,2339,1,144.44
5010,1657,2310,3,121.98
5011,1657,672,1,182.19
5012,1657,2153,1,103.29
5013,1659,3658,3,380.85
5014,1659,1333,2,269.7
5015,1660,1477,3,269.47
5016,1660,3702,2,287.82
5017,1660,2303,1,165.53
5018,1661,4072,3,362.48
5019,1661,2400,1,161.32
5020,1661,4926,1,306.09
5021,1661,4524,2,46.26
5022,1661,1155,1,73.38
5023,1661,3131,3,408.09
5024,1662,2391,3,371.32
5025,1662,3094,3,62.42
5026,1662,1176,3,354.03
5027,1662,42,2,353.79
5028,1663,2056,2,194.2
5029,1665,4387,3,259.59
5030,1665,2569,2,29.92
5031,1665,4733,1,270.42
5032,1665,2365,1,213.95
5033,1665,4531,2,113.07
5034,1666,1008,1,473.44
5035,1666,1244,3,49.83
5036,1666,563,3,358.1
5037,1667,887,3,5.27
5038,1669,4264,2,184.0
5039,1669,1244,3,49.83
5040,1669,3518,2,77.97
5041,1671,4832,1,495.68
5042,1671,1739,1,483.44
5043,1671,3691,1,416.51
5044,1671,1328,1,245.2
5045,1672,2255,1,351.71
5046,1672,4061,2,384.73
5047,1672,1114,1,430.85
5048,1672,3198,2,228.42
5049,1672,1711,2,413.83
5050,1672,2915,1,192.33
5051,1673,1175,2,317.16
5052,1673,1872,2,379.48
5053,1673,1371,1,313.73
5054,1673,4861,2,168.9
5055,1677,2985,2,113.63
5056,1679,3750,3,179.09
5057,1679,3257,3,476.16
5058,1679,4506,2,347.9
5059,1679,1873,1,78.2
5060,1679,4055,2,323.77
5061,1679,3279,1,476.93
5062,1680,355,1,326.48
5063,1680,2810,3,408.5
5064,1681,1278,1,467.42
5065,1681,2871,3,154.1
5066,1681,3795,1,308.65
5067,1681,2386,2,295.94
5068,1681,2444,1,270.54
5069,1683,496,1,291.18
5070,1683,3092,2,349.2
5071,1683,910,3,247.81
5072,1683,1903,3,376.46
5073,1684,4384,2,169.66
5074,1684,2901,2,110.29
5075,1684,4757,1,12.17
5076,1684,3321,2,132.48
5077,1685,202,3,308.33
5078,1686,420,3,404.67
5079,1686,444,2,398.27
5080,1686,3900,1,245.45
5081,1686,1283,1,51.81
5082,1686,2072,1,499.53
5083,1686,4455,1,433.19
5084,1687,3520,3,443.77
5085,1687,253,2,114.26
5086,1687,4995,3,415.02
5087,1687,4634,1,344.28
5088,1688,2499,1,56.88
5089,1688,1688,3,187.62
5090,1688,4947,3,285.56
5091,1688,4352,1,225.72
5092,1688,3214,1,287.79
5093,1688,255,3,398.15
5094,1689,3280,1,223.49
5095,1689,3390,1,23.13
5096,1689,3836,3,376.57
5097,1689,1972,2,397.19
5098,1689,3015,3,445.89
5099,1691,4465,3,483.5
5100,1691,4449,2,166.3
5101,1691,4362,1,189.01
5102,1691,4878,3,467.34
5103,1691,1596,1,485.62
5104,1691,2642,2,63.61
5105,1693,551,1,316.93
5106,1693,3911,1,158.17
5107,1693,500,2,183.82
5108,1693,3665,1,414.87
5109,1693,1159,2,180.41
5110,1693,4078,3,381.05
5111,1694,2878,2,289.37
5112,1694,207,3,153.52
5113,1694,3167,3,399.59
5114,1696,3745,2,61.37
5115,1697,2620,1,388.2
5116,1697,1267,2,166.92
5117,1697,2378,1,117.56
5118,1697,1920,1,250.4
5119,1698,1395,2,259.79
5120,1698,2730,3,279.95
5121,1698,97,1,318.66
5122,1699,4221,2,496.05
5123,1699,2907,2,151.98
5124,1699,795,2,338.04
5125,1699,4933,3,47.98
5126,1699,1981,2,195.98
5127,1699,3335,2,474.62
5128,1700,2158,2,308.99
5129,1700,257,2,265.47
5130,1700,3697,1,39.69
5131,1700,3621,2,152.2
5132,1701,3495,3,359.66
5133,1701,4240,1,93.68
5134,1702,1191,1,384.59
5135,1702,4130,2,499.68
5136,1702,2816,3,97.07
5137,1702,1779,3,470.13
5138,1702,3977,3,363.18
5139,1702,2076,1,232.82
5140,1703,2697,1,461.57
5141,1703,4060,3,366.28
5142,1703,3948,3,132.25
5143,1703,2025,2,348.81
5144,1703,225,1,9.12
5145,1704,1600,3,352.92
5146,1704,2480,3,394.82
5147,1704,1550,3,396.73
5148,1704,2276,1,407.75
5149,1704,2035,3,499.03
5150,1704,435,1,112.14
5151,1705,4361,2,295.87
5152,1705,4795,3,102.99
5153,1705,3279,1,476.93
5154,1705,1698,2,297.26
5155,1705,2593,1,229.94
5156,1705,3201,2,492.76
5157,1706,3676,3,381.32
5158,1708,3066,3,110.19
5159,1708,2089,3,310.06
5160,1708,1455,2,287.08
5161,1709,4165,2,213.38
5162,1710,233,3,234.52
5163,1710,633,1,447.7
5164,1710,3787,2,144.05
5165,1710,1617,3,458.34
5166,1710,1647,1,189.97
5167,1712,587,2,264.72
5168,1713,4568,2,371.22
5169,1713,3624,3,69.69
5170,1714,3888,3,352.75
5171,1714,1112,1,250.82
5172,1714,2631,3,172.16
5173,1714,3487,1,432.94
5174,1714,3204,3,240.22
5175,1714,2115,2,8.03
5176,1715,4456,3,436.08
5177,1715,3769,2,323.69
5178,1715,2778,2,224.18
5179,1715,2311,1,328.33
5180,1716,4571,1,208.31
5181,1716,3141,2,123.99
5182,1716,1440,3,268.75
5183,1716,2259,1,195.74
5184,1718,442,1,436.42
5185,1718,2333,1,351.02
5186,1718,536,3,245.49
5187,1718,1350,3,135.11
5188,1718,865,3,70.99
5189,1718,1399,2,400.89
5190,1719,4817,3,274.51
5191,1719,4044,1,188.57
5192,1719,1017,1,404.68
5193,1719,1966,1,226.43
5194,1719,308,1,390.47
5195,1721,3741,3,43.29
5196,1721,3224,2,188.46
5197,1722,1852,1,480.58
5198,1722,174,2,106.68
5199,1722,51,3,356.99
5200,1722,897,1,348.43
5201,1724,3204,2,240.22
5202,1724,4863,3,330.27
5203,1724,2073,2,118.52
5204,1724,3651,2,343.15
5205,1724,1064,3,145.22
5206,1724,3833,1,112.94
5207,1725,4520,2,323.3
5208,1726,1403,2,97.23
5209,1726,646,2,382.03
5210,1726,4094,2,384.53
5211,1726,3674,2,82.97
5212,1727,4387,3,259.59
5213,1727,2575,1,497.06
5214,1727,1925,1,371.75
5215,1728,3479,3,454.59
5216,1728,2567,1,16.7
5217,1729,1759,3,172.08
5218,1729,2931,2,374.53
5219,1729,2707,3,440.45
5220,1730,600,2,238.39
5221,1730,4699,1,181.41
5222,1730,3764,1,295.14
5223,1730,2885,3,30.9
5224,1730,2536,2,485.09
5225,1730,4850,1,63.31
5226,1732,2537,1,307.55
5227,1732,271,1,80.83
5228,1733,164,3,238.35
5229,1733,1436,2,379.5
5230,1733,4521,1,470.7
5231,1733,4113,3,246.07
5232,1733,4647,1,393.65
5233,1734,3227,1,237.23
5234,1734,2179,1,37.63
5235,1734,4200,3,86.87
5236,1734,3433,3,141.01
5237,1734,1574,1,24.49
5238,1735,820,2,467.54
5239,1735,156,2,43.53
5240,1735,4988,2,465.41
5241,1736,2539,2,420.24
5242,1737,2715,3,384.39
5243,1737,3851,2,256.82
5244,1737,1545,2,364.94
5245,1737,2814,2,304.14
5246,1737,2231,3,377.21
5247,1737,778,3,431.52
5248,1738,180,3,482.46
5249,1738,3523,1,180.44
5250,1738,1348,1,384.37
5251,1738,3465,2,323.46
5252,1739,4203,2,434.55
5253,1739,1355,2,310.69
5254,1739,3336,3,455.3
5255,1739,862,3,310.06
5256,1739,4919,3,397.59
5257,1740,3167,2,399.59
5258,1740,4117,3,226.18
5259,1740,3544,1,195.96
5260,1740,3977,3,363.18
5261,1741,1116,3,449.09
5262,1741,1954,2,451.25
5263,1741,2079,1,80.09
5264,1741,2023,1,420.8
5265,1741,2226,3,438.85
5266,1742,3947,1,347.84
5267,1742,715,1,249.92
5268,1742,4184,2,372.74
5269,1742,2524,2,266.79
5270,1742,873,2,446.64
5271,1743,3460,1,420.46
5272,1743,1936,1,263.8
5273,1743,3426,3,128.3
5274,1744,2755,2,10.34
5275,1744,589,2,277.74
5276,1744,1610,1,175.01
5277,1744,1241,3,224.48
5278,1744,4370,2,268.19
5279,1745,3300,1,403.07
5280,1745,3526,1,464.1
5281,1745,3564,1,375.45
5282,1745,1356,3,298.51
5283,1745,2813,1,480.56
5284,1746,1787,2,128.15
5285,1746,1776,3,330.66
5286,1746,4540,2,489.95
5287,1746,4046,3,478.75
5288,1747,4352,2,225.72
5289,1747,2965,1,446.29
5290,1748,829,3,204.98
5291,1748,4880,3,407.41
5292,1748,4161,2,120.44
5293,1749,4088,3,181.26
5294,1749,4654,1,469.23
5295,1750,2488,2,132.19
5296,1750,805,3,150.46
5297,1750,2786,1,36.44
5298,1750,4596,1,115.49
5299,1751,2677,1,327.37
5300,1751,4525,3,401.71
5301,1751,4413,2,281.61
5302,1751,1240,2,335.52
5303,1751,3932,2,262.18
5304,1751,1568,2,19.27
5305,1752,215,1,469.69
5306,1752,1007,3,50.53
5307,1754,2246,2,389.54
5308,1755,2776,2,320.22
5309,1755,2091,2,466.02
5310,1755,1913,1,72.91
5311,1755,776,3,91.97
5312,1756,655,1,476.32
5313,1756,4616,1,210.14
5314,1757,350,3,50.99
5315,1757,1200,3,51.07
5316,1757,3414,1,179.02
5317,1758,4785,3,278.01
5318,1759,2924,3,371.35
5319,1760,2105,3,29.75
5320,1760,4142,3,251.86
5321,1760,1125,1,363.83
5322,1760,2482,2,91.17
5323,1760,1749,2,335.87
5324,1760,3464,3,378.42
5325,1761,4380,2,400.61
5326,1761,2561,1,237.81
5327,1762,3785,1,192.29
5328,1763,3527,2,9.52
5329,1764,4899,2,23.16
5330,1764,3587,1,145.28
5331,1766,4582,1,476.16
5332,1766,1092,2,296.48
5333,1768,95,2,184.85
5334,1768,4869,1,146.57
5335,1768,3007,1,317.93
5336,1768,872,2,385.88
5337,1768,4235,2,135.49
5338,1768,449,1,175.89
5339,1769,4679,1,82.53
5340,1769,778,2,431.52
5341,1769,2530,3,480.13
5342,1770,1133,2,193.74
5343,1770,2478,1,148.25
5344,1770,3903,1,237.78
5345,1770,1252,2,387.84
5346,1770,3744,1,107.53
5347,1770,949,1,364.22
5348,1771,1251,2,406.4
5349,1771,1107,3,446.45
5350,1772,4356,1,178.88
5351,1772,2071,3,301.95
5352,1772,3869,1,328.83
5353,1772,3524,3,463.74
5354,1772,2156,3,11.46
5355,1773,607,2,344.06
5356,1773,4099,3,459.13
5357,1773,2236,1,355.87
5358,1773,2984,3,203.89
5359,1773,4799,2,87.27
5360,1773,718,3,151.05
5361,1774,4391,3,173.75
5362,1774,4436,3,208.32
5363,1774,824,2,292.29
5364,1774,4305,2,108.27
5365,1774,3810,1,120.02
5366,1775,1186,3,111.48
5367,1775,1648,1,378.94
5368,1775,4163,1,314.84
5369,1775,2,2,406.15
5370,1775,3071,2,251.07
5371,1775,1215,3,234.13
5372,1776,4060,3,366.28
5373,1776,4884,3,164.99
5374,1776,2087,1,130.98
5375,1776,1067,1,53.58
5376,1776,4767,1,53.18
5377,1777,4507,2,41.71
5378,1777,988,2,398.59
5379,1778,2983,2,393.15
5380,1778,4353,1,380.45
5381,1778,4627,2,486.39
5382,1778,1509,1,172.15
5383,1778,715,2,249.92
5384,1779,281,3,264.02
5385,1779,2724,1,493.16
5386,1779,1479,2,53.83
5387,1779,2159,1,12.45
5388,1779,4548,3,160.0
5389,1779,4777,1,359.99
5390,1780,533,3,123.05
5391,1780,1260,3,482.79
5392,1780,1275,1,31.98
5393,1781,1849,1,81.66
5394,1781,3387,1,87.51
5395,1781,2748,3,197.24
5396,1781,3990,1,276.08
5397,1781,2621,2,439.69
5398,1782,3102,2,96.85
5399,1782,2193,1,484.0
5400,1782,778,1,431.52
5401,1782,4761,1,321.63
5402,1782,3954,1,260.39
5403,1782,4246,3,385.16
5404,1783,3021,2,319.65
5405,1783,60,3,104.15
5406,1783,2998,2,488.28
5407,1783,4411,1,351.18
5408,1784,747,1,428.61
5409,1784,2205,3,310.73
5410,1784,3519,2,90.88
5411,1784,201,1,232.73
5412,1785,3027,1,27.27
5413,1785,3947,2,347.84
5414,1785,1435,1,156.39
5415,1785,3094,2,62.42
5416,1786,2811,1,139.63
5417,1786,151,2,259.5
5418,1786,1130,3,455.48
5419,1786,4656,2,400.23
5420,1786,795,1,338.04
5421,1788,4151,2,115.23
5422,1788,2868,3,412.32
5423,1788,4879,2,290.05
5424,1789,3864,3,350.6
5425,1789,1191,3,384.59
5426,1789,3204,2,240.22
5427,1791,3984,1,229.71
5428,1791,2544,2,445.59
5429,1791,111,2,35.71
5430,1791,3459,1,136.16
5431,1791,2348,3,317.0
5432,1792,3648,1,360.47
5433,1792,3054,2,403.06
5434,1792,4376,3,140.87
5435,1792,645,2,450.64
5436,1793,1857,3,366.74
5437,1794,2935,3,489.87
5438,1794,1128,2,432.07
5439,1795,2102,2,301.75
5440,1795,716,3,447.97
5441,1796,1589,1,298.66
5442,1796,4197,3,135.69
5443,1796,4333,3,302.41
5444,1796,702,3,385.33
5445,1796,2647,1,456.87
5446,1797,2944,2,210.29
5447,1797,4454,1,185.66
5448,1797,2256,2,155.08
5449,1797,3657,3,404.91
5450,1799,555,3,199.78
5451,1799,348,3,300.08
5452,1799,3306,2,175.95
5453,1799,3232,1,340.54
5454,1799,992,2,162.47
5455,1799,4352,2,225.72
5456,1800,3705,1,68.09
5457,1800,2093,1,44.41
5458,1800,1961,3,315.92
5459,1800,2010,1,418.42
5460,1800,3791,3,409.68
5461,1800,4779,1,82.37
5462,1801,3560,3,185.39
5463,1802,3780,2,419.01
5464,1802,751,2,80.98
5465,1802,772,1,159.17
5466,1803,3636,1,114.17
5467,1803,2866,3,151.65
5468,1803,4132,1,275.58
5469,1804,3277,1,19.52
5470,1804,994,3,105.86
5471,1804,1080,1,17.2
5472,1804,1651,1,269.97
5473,1804,4186,3,37.33
5474,1805,3311,3,399.76
5475,1805,2784,3,48.11
5476,1806,2786,3,36.44
5477,1806,3788,2,474.64
5478,1806,402,1,351.53
5479,1808,806,1,399.43
5480,1808,3643,1,321.33
5481,1808,174,2,106.68
5482,1809,4509,1,20.67
5483,1810,4555,1,73.1
5484,1810,1479,1,53.83
5485,1810,611,3,499.63
5486,1810,1125,1,363.83
5487,1810,3766,3,400.18
5488,1811,883,2,70.49
5489,1811,381,2,132.19
5490,1811,1837,3,263.5
5491,1811,977,1,374.13
5492,1812,4590,1,480.22
5493,1812,1685,2,119.75
5494,1812,1642,2,9.38
5495,1813,920,3,440.1
5496,1813,1449,1,304.03
5497,1814,2617,3,234.48
5498,1814,720,3,223.64
5499,1815,2982,1,275.86
5500,1815,4857,1,273.49
5501,1815,107,2,70.67
5502,1816,4859,1,210.97
5503,1816,4111,1,378.04
5504,1816,4607,3,379.1
5505,1817,3467,1,479.5
5506,1817,4664,2,303.54
5507,1817,4339,1,476.06
5508,1817,3036,3,47.46
5509,1817,3075,1,223.8
5510,1818,3616,1,244.04
5511,1819,308,3,390.47
5512,1820,1035,3,424.66
5513,1821,3316,2,165.47
5514,1821,2049,3,136.67
5515,1821,3096,1,64.02
5516,1821,4025,1,67.65
5517,1821,4636,2,382.78
5518,1823,1551,1,198.69
5519,1823,4961,3,246.23
5520,1823,56,2,371.75
5521,1823,3190,1,234.5
5522,1824,4137,3,78.46
5523,1824,2726,1,170.1
5524,1824,1766,3,13.48
5525,1824,1706,1,312.78
5526,1825,3872,1,114.45
5527,1825,2826,3,284.19
5528,1825,951,3,80.01
5529,1825,3214,1,287.79
5530,1826,1237,1,64.12
5531,1826,4025,3,67.65
5532,1826,4245,3,46.98
5533,1827,1231,2,93.61
5534,1827,4014,3,44.23
5535,1827,4186,3,37.33
5536,1827,1417,3,141.36
5537,1827,2598,2,231.85
5538,1828,1038,3,373.79
5539,1828,3445,2,431.79
5540,1828,1461,2,203.71
5541,1829,492,1,26.05
5542,1829,499,2,117.64
5543,1829,440,3,499.48
5544,1830,3232,3,340.54
5545,1830,2035,3,499.03
5546,1830,1422,1,334.13
5547,1830,2115,3,8.03
5548,1831,3958,2,122.92
5549,1831,4043,3,292.78
5550,1831,4940,3,289.23
5551,1831,905,2,33.35
5552,1831,3051,2,55.01
5553,1831,3287,3,109.36
5554,1832,2764,1,405.52
5555,1832,512,1,20.64
5556,1832,3473,2,162.55
5557,1833,1996,3,277.58
5558,1833,4705,2,7.41
5559,1833,2357,2,83.0
5560,1834,4065,2,324.14
5561,1834,555,2,199.78
5562,1834,4045,2,196.43
5563,1834,3679,3,444.29
5564,1834,3364,2,412.47
5565,1835,3882,3,477.55
5566,1835,911,1,92.98
5567,1836,2260,2,334.4
5568,1836,4624,1,461.55
5569,1837,551,2,316.93
5570,1837,3705,3,68.09
5571,1837,3461,3,232.55
5572,1837,3731,3,298.9
5573,1838,2493,1,221.83
5574,1838,4832,3,495.68
5575,1838,1554,3,165.02
5576,1839,145,3,367.82
5577,1839,4475,2,495.28
5578,1840,3122,1,468.32
5579,1840,1631,3,344.97
5580,1840,3665,1,414.87
5581,1840,4934,3,94.46
5582,1840,822,1,239.34
5583,1840,424,3,315.1
5584,1841,754,3,12.94
5585,1841,4237,2,202.2
5586,1841,1304,1,116.42
5587,1843,4894,3,9.43
5588,1844,146,1,58.87
5589,1844,1261,1,395.34
5590,1844,920,3,440.1
5591,1845,1885,3,324.34
5592,1845,3063,3,172.34
5593,1845,2079,3,80.09
5594,1846,624,1,322.53
5595,1846,4591,1,499.26
5596,1847,2220,2,131.11
5597,1848,2012,2,142.21
5598,1848,1154,3,212.33
5599,1848,4985,2,420.33
5600,1848,3084,1,330.11
5601,1848,4174,2,10.78
5602,1849,2617,3,234.48
5603,1849,1206,1,420.63
5604,1849,1861,1,403.94
5605,1849,974,2,76.59
5606,1849,2003,2,475.86
5607,1849,1192,1,103.23
5608,1850,2161,2,305.43
5609,1851,2444,2,270.54
5610,1851,291,1,216.1
5611,1852,3575,1,233.86
5612,1852,979,3,448.84
5613,1852,1879,2,470.45
5614,1852,931,2,6.42
5615,1852,3633,2,112.75
5616,1852,2694,1,106.68
5617,1853,281,1,264.02
5618,1854,1280,1,344.76
5619,1854,785,3,323.98
5620,1854,3371,3,119.51
5621,1854,2506,2,65.16
5622,1854,1487,3,270.79
5623,1854,4721,2,16.79
5624,1855,3814,3,111.15
5625,1855,4297,3,330.62
5626,1855,3599,1,137.67
5627,1856,4439,2,450.59
5628,1856,3549,3,410.0
5629,1856,1213,3,497.89
5630,1856,3529,3,65.02
5631,1856,1426,3,419.52
5632,1856,3087,3,145.05
5633,1857,1621,2,190.58
5634,1859,1806,1,380.67
5635,1861,2808,1,459.55
5636,1861,384,2,122.78
5637,1861,2938,3,64.07
5638,1861,2543,1,495.97
5639,1861,4725,2,290.48
5640,1862,2805,3,190.1
5641,1862,77,3,49.06
5642,1863,1731,1,426.94
5643,1863,4649,3,130.37
5644,1863,3698,2,462.38
5645,1863,402,1,351.53
5646,1863,4579,1,305.13
5647,1864,4488,2,366.02
5648,1864,2457,2,439.7
5649,1864,2246,2,389.54
5650,1864,2924,3,371.35
5651,1864,3254,2,357.82
5652,1865,3563,1,112.68
5653,1865,4490,3,362.63
5654,1865,1480,1,250.16
5655,1865,350,3,50.99
5656,1866,1361,3,346.34
5657,1866,1218,2,38.05
5658,1866,4309,1,306.85
5659,1867,566,2,133.84
5660,1867,4271,3,250.1
5661,1867,1151,1,418.82
5662,1868,4155,3,440.47
5663,1868,1229,1,395.54
5664,1869,1479,1,53.83
5665,1869,2845,2,345.59
5666,1869,3339,2,244.6
5667,1869,369,2,40.51
5668,1869,3353,1,235.6
5669,1869,2673,2,441.51
5670,1870,26,1,209.92
5671,1870,3622,2,308.37
5672,1871,2323,2,383.5
5673,1871,1599,1,60.73
5674,1871,3542,1,356.01
5675,1871,2165,2,471.92
5676,1872,4784,2,366.79
5677,1872,184,3,257.72
5678,1873,2009,1,196.99
5679,1873,34,1,434.4
5680,1873,2460,1,174.76
5681,1873,4410,2,127.99
5682,1873,4388,3,13.43
5683,1874,1966,3,226.43
5684,1875,2212,2,480.12
5685,1875,3453,2,155.5
5686,1876,1961,2,315.92
5687,1876,3634,2,155.61
5688,1877,1270,1,73.35
5689,1878,4958,3,372.74
5690,1878,1218,2,38.05
5691,1878,4510,2,22.15
5692,1878,2133,1,359.0
5693,1878,3907,1,20.34
5694,1879,1867,3,60.45
5695,1879,4547,2,471.62
