order_id,user_id,order_date,payment_method,shipping_option_id,status
42578,619,2025-10-16T13:34:10,credit_card,2,pending
42579,91,2025-09-18T07:50:27,bank_transfer,2,cancelled
42580,873,2025-09-04T13:53:06,paypal,1,completed
42581,687,2025-11-07T14:09:16,bank_transfer,3,pending
42582,586,2025-08-18T07:26:43,paypal,1,completed
42583,575,2025-08-28T22:34:37,credit_card,3,completed
42584,965,2025-08-11T00:51:39,paypal,1,completed
42585,984,2025-08-22T22:48:21,credit_card,1,completed
42586,809,2025-11-14T14:59:54,credit_card,2,completed
42587,574,2025-08-12T08:55:15,bank_transfer,2,pending
42588,502,2025-06-15T14:45:41,debit_card,1,completed
42589,478,2025-10-01T01:49:31,bank_transfer,1,completed
42590,374,2025-10-19T14:22:17,paypal,2,completed
42591,876,2025-08-03T04:04:10,bank_transfer,2,completed
42592,358,2025-10-05T19:32:16,bank_transfer,3,refunded
42593,1,2025-10-17T19:54:44,credit_card,1,completed
42594,698,2025-07-26T23:43:50,paypal,3,completed
42595,388,2025-07-11T13:53:03,debit_card,2,completed
42596,168,2025-06-20T20:21:51,credit_card,2,completed
42597,842,2025-06-21T17:32:53,bank_transfer,2,refunded
42598,761,2025-08-17T12:26:13,bank_transfer,2,completed
42599,948,2025-11-24T03:00:08,bank_transfer,3,completed
42600,143,2025-07-30T02:09:33,credit_card,1,completed
42601,325,2025-10-21T01:32:22,credit_card,1,completed
42602,966,2025-08-25T11:19:46,bank_transfer,2,completed
42603,437,2025-08-22T19:27:22,credit_card,2,pending
42604,955,2025-07-07T12:01:44,paypal,2,completed
42605,270,2025-10-06T21:42:12,credit_card,1,completed
42606,285,2025-08-05T20:55:28,paypal,3,completed
42607,183,2025-06-04T14:08:12,credit_card,1,pending
42608,361,2025-06-03T12:07:35,paypal,1,completed
42609,303,2025-10-21T11:22:16,bank_transfer,2,completed
42610,52,2025-10-21T10:39:24,bank_transfer,1,completed
42611,439,2025-07-26T01:28:13,debit_card,1,completed
42612,872,2025-09-26T21:08:34,debit_card,1,pending
42613,36,2025-07-27T10:02:06,debit_card,3,completed
42614,506,2025-08-01T21:03:35,debit_card,3,completed
42615,711,2025-10-13T12:04:37,credit_card,2,completed
42616,279,2025-06-08T14:49:11,debit_card,2,completed
42617,106,2025-08-23T10:25:25,paypal,1,completed
42618,188,2025-11-22T11:51:18,bank_transfer,2,completed
42619,600,2025-11-16T04:34:13,debit_card,3,completed
42620,922,2025-08-25T12:53:54,debit_card,2,completed
42621,277,2025-08-26T16:47:38,debit_card,1,completed
42622,163,2025-11-25T09:42:17,paypal,1,completed
42623,646,2025-11-01T02:33:47,paypal,3,completed
42624,715,2025-10-10T23:52:27,paypal,2,completed
42625,534,2025-09-01T20:39:52,bank_transfer,3,cancelled
42626,532,2025-10-14T15:36:46,debit_card,3,completed
42627,840,2025-11-12T06:52:22,credit_card,1,completed
42628,493,2025-08-05T14:44:08,debit_card,3,completed
42629,521,2025-07-19T03:48:23,bank_transfer,2,completed
42630,640,2025-10-28T06:22:00,bank_transfer,3,completed
42631,467,2025-06-11T06:53:07,paypal,2,pending
42632,315,2025-10-23T23:01:36,bank_transfer,3,completed
42633,331,2025-11-20T04:51:44,credit_card,3,completed
42634,778,2025-07-16T04:07:57,credit_card,3,cancelled
42635,814,2025-08-07T06:28:20,bank_transfer,1,cancelled
42636,5,2025-07-18T09:30:23,credit_card,3,completed
42637,502,2025-09-12T05:59:43,bank_transfer,3,pending
42638,871,2025-10-22T15:56:58,bank_transfer,3,completed
42639,435,2025-10-15T09:08:30,credit_card,2,completed
42640,177,2025-09-01T15:03:24,bank_transfer,1,completed
42641,382,2025-09-12T17:01:25,bank_transfer,3,completed
42642,748,2025-10-17T18:08:07,debit_card,2,pending
42643,373,2025-11-20T07:57:20,paypal,3,completed
42644,296,2025-06-12T07:39:34,bank_transfer,1,completed
42645,1000,2025-11-06T00:21:08,credit_card,3,completed
42646,944,2025-06-27T17:31:12,debit_card,1,completed
42647,676,2025-06-07T05:04:09,bank_transfer,3,completed
42648,342,2025-07-30T00:30:25,paypal,1,pending
42649,967,2025-09-01T08:34:41,credit_card,1,completed
42650,977,2025-11-20T07:19:14,credit_card,3,completed
42651,362,2025-08-14T19:59:21,paypal,3,completed
42652,153,2025-07-03T18:33:07,paypal,3,completed
42653,310,2025-08-26T15:34:28,debit_card,2,completed
42654,675,2025-11-11T07:05:26,paypal,1,completed
42655,33,2025-08-22T15:04:42,credit_card,3,completed
42656,165,2025-07-25T23:03:46,credit_card,3,refunded
42657,261,2025-06-13T20:39:43,debit_card,2,completed
42658,241,2025-06-28T20:29:19,bank_transfer,2,completed
42659,521,2025-10-28T09:04:42,bank_transfer,3,completed
42660,267,2025-07-30T21:58:04,paypal,2,completed
42661,471,2025-05-31T05:53:53,credit_card,1,completed
42662,296,2025-11-23T19:05:55,credit_card,1,completed
42663,286,2025-10-29T10:39:10,debit_card,1,completed
42664,529,2025-09-01T22:54:06,credit_card,2,completed
42665,18,2025-10-11T07:27:32,debit_card,2,refunded
42666,90,2025-09-06T08:25:53,debit_card,1,cancelled
42667,203,2025-08-24T22:54:24,credit_card,1,pending
42668,155,2025-07-25T02:56:34,paypal,1,completed
42669,835,2025-09-10T23:01:31,paypal,1,refunded
42670,706,2025-10-28T20:16:09,bank_transfer,2,completed
42671,190,2025-07-23T03:48:46,debit_card,3,completed
42672,486,2025-07-23T11:03:36,credit_card,2,completed
42673,821,2025-07-15T18:53:18,bank_transfer,3,completed
42674,63,2025-11-22T14:58:34,bank_transfer,1,completed
42675,43,2025-08-19T22:02:10,paypal,2,completed
42676,901,2025-06-26T06:30:41,credit_card,1,completed
42677,693,2025-07-03T12:58:34,bank_transfer,2,completed
42678,429,2025-11-03T01:48:41,credit_card,1,completed
42679,645,2025-09-19T23:22:12,paypal,3,cancelled
42680,581,2025-07-27T01:44:30,bank_transfer,3,completed
42681,814,2025-06-05T00:48:54,credit_card,2,completed
42682,808,2025-07-20T13:46:16,paypal,1,completed
42683,576,2025-06-26T23:16:57,debit_card,3,completed
42684,77,2025-05-31T02:31:01,bank_transfer,1,completed
42685,653,2025-06-30T01:39:27,bank_transfer,2,completed
42686,689,2025-07-19T08:02:13,credit_card,3,completed
42687,784,2025-07-04T09:34:41,debit_card,1,completed
42688,308,2025-07-15T22:56:05,credit_card,1,completed
42689,378,2025-09-15T09:32:02,bank_transfer,3,completed
42690,97,2025-06-06T06:46:36,credit_card,1,completed
42691,738,2025-09-23T21:48:38,credit_card,3,completed
42692,944,2025-10-23T03:51:39,bank_transfer,3,pending
42693,529,2025-11-19T12:37:22,credit_card,1,pending
42694,102,2025-11-04T03:35:01,debit_card,1,completed
42695,678,2025-09-02T09:31:15,debit_card,1,completed
42696,481,2025-10-06T14:19:31,credit_card,1,completed
42697,958,2025-07-24T08:56:17,credit_card,3,completed
42698,750,2025-08-22T00:01:28,bank_transfer,3,refunded
42699,218,2025-06-16T17:18:06,debit_card,2,refunded
42700,933,2025-07-31T00:39:02,debit_card,3,completed
42701,73,2025-09-11T16:33:52,credit_card,3,completed
42702,702,2025-09-20T18:06:42,bank_transfer,3,completed
42703,667,2025-10-25T01:58:35,bank_transfer,1,completed
42704,185,2025-11-17T05:04:40,paypal,1,completed
42705,787,2025-11-02T01:03:05,credit_card,1,completed
42706,620,2025-11-11T22:58:43,credit_card,2,pending
42707,328,2025-06-17T13:03:33,debit_card,1,completed
42708,493,2025-11-22T00:17:24,bank_transfer,3,completed
42709,22,2025-08-05T20:37:36,credit_card,3,completed
42710,827,2025-10-27T05:50:55,bank_transfer,2,completed
42711,71,2025-06-30T04:38:01,bank_transfer,2,completed
42712,716,2025-08-21T17:11:43,credit_card,3,completed
42713,371,2025-08-27T16:15:01,paypal,1,completed
42714,862,2025-08-09T11:26:36,credit_card,2,completed
42715,176,2025-11-09T15:23:26,bank_transfer,3,completed
42716,353,2025-10-21T20:51:17,paypal,2,completed
42717,201,2025-06-11T01:39:55,debit_card,1,completed
42718,693,2025-11-04T00:17:15,credit_card,1,completed
42719,277,2025-09-30T22:32:14,bank_transfer,2,completed
42720,519,2025-07-22T14:07:01,paypal,3,completed
42721,237,2025-06-05T18:01:06,paypal,3,completed
42722,256,2025-11-16T02:16:01,credit_card,3,completed
42723,732,2025-11-23T19:10:27,bank_transfer,2,completed
42724,5,2025-10-05T02:29:40,paypal,3,completed
42725,92,2025-06-03T18:03:13,paypal,2,cancelled
42726,803,2025-10-06T18:11:56,paypal,2,pending
42727,515,2025-08-20T19:35:20,paypal,3,completed
42728,527,2025-11-02T16:41:32,paypal,3,completed
42729,142,2025-11-16T23:09:33,bank_transfer,3,completed
42730,471,2025-10-23T20:23:54,paypal,3,completed
42731,854,2025-07-27T18:27:24,credit_card,2,pending
42732,361,2025-09-16T17:29:12,debit_card,2,completed
42733,681,2025-10-19T17:34:09,credit_card,3,completed
42734,759,2025-10-27T03:48:50,credit_card,2,completed
42735,260,2025-09-07T12:59:29,credit_card,3,cancelled
42736,257,2025-07-06T18:35:09,debit_card,2,completed
42737,647,2025-06-26T21:05:57,debit_card,1,completed
42738,507,2025-06-07T23:22:43,bank_transfer,3,completed
42739,678,2025-11-03T06:33:01,bank_transfer,2,completed
42740,618,2025-06-12T20:59:46,bank_transfer,1,completed
42741,381,2025-09-11T19:58:25,debit_card,3,completed
42742,314,2025-06-11T17:01:15,debit_card,3,completed
42743,173,2025-08-28T23:23:47,bank_transfer,1,completed
42744,968,2025-11-17T03:44:41,bank_transfer,3,pending
42745,32,2025-11-02T05:33:53,bank_transfer,1,pending
42746,138,2025-08-19T10:25:06,bank_transfer,1,completed
42747,413,2025-09-17T11:37:24,debit_card,1,completed
42748,996,2025-11-23T09:21:36,bank_transfer,1,completed
42749,41,2025-08-24T12:39:06,paypal,1,pending
42750,192,2025-06-11T19:59:26,debit_card,1,completed
42751,6,2025-06-22T13:30:03,debit_card,3,completed
42752,234,2025-09-07T06:15:23,paypal,1,completed
42753,137,2025-10-19T20:33:07,credit_card,2,completed
42754,57,2025-07-28T10:32:42,debit_card,1,refunded
42755,506,2025-06-15T12:51:19,credit_card,3,completed
42756,143,2025-06-15T13:41:53,bank_transfer,3,completed
42757,330,2025-06-19T09:16:40,bank_transfer,2,refunded
42758,363,2025-10-16T16:01:03,paypal,3,completed
42759,571,2025-10-19T01:38:53,bank_transfer,1,completed
42760,681,2025-08-14T04:50:37,paypal,3,cancelled
42761,437,2025-09-20T08:00:39,debit_card,2,completed
42762,1000,2025-11-09T00:20:17,bank_transfer,3,completed
42763,430,2025-10-21T12:37:30,debit_card,3,completed
42764,999,2025-06-03T11:39:41,debit_card,2,completed
42765,881,2025-07-23T08:20:09,bank_transfer,1,pending
42766,751,2025-08-31T05:05:43,debit_card,2,completed
42767,304,2025-07-19T10:19:43,credit_card,2,completed
42768,304,2025-10-02T01:09:10,bank_transfer,1,completed
42769,533,2025-10-14T11:17:09,debit_card,2,completed
42770,654,2025-11-11T13:09:33,debit_card,3,completed
42771,615,2025-08-14T15:43:05,bank_transfer,2,completed
42772,391,2025-08-31T05:54:14,paypal,2,cancelled
42773,49,2025-09-11T18:19:13,paypal,1,completed
42774,214,2025-08-25T02:39:09,paypal,3,pending
42775,756,2025-06-12T18:45:11,paypal,1,completed
42776,304,2025-06-26T06:42:49,bank_transfer,3,completed
42777,244,2025-11-07T18:06:20,debit_card,2,completed
42778,245,2025-07-18T08:23:29,debit_card,3,completed
42779,306,2025-10-04T00:48:03,debit_card,2,completed
42780,921,2025-11-07T00:14:16,credit_card,1,completed
42781,732,2025-09-09T07:20:12,credit_card,2,completed
42782,316,2025-08-27T15:29:08,debit_card,1,pending
42783,257,2025-11-23T09:12:11,debit_card,3,completed
42784,453,2025-10-01T15:40:42,debit_card,3,completed
42785,285,2025-08-25T03:38:35,bank_transfer,2,completed
42786,235,2025-11-17T13:53:19,credit_card,2,completed
42787,174,2025-08-21T16:17:09,debit_card,3,completed
42788,719,2025-06-17T11:30:39,debit_card,3,completed
42789,948,2025-10-06T19:53:06,credit_card,1,pending
42790,911,2025-10-24T02:56:25,debit_card,1,pending
42791,990,2025-10-13T21:56:01,debit_card,1,completed
42792,479,2025-11-05T23:15:48,paypal,1,pending
42793,920,2025-11-24T05:35:36,credit_card,3,completed
42794,661,2025-08-06T14:26:40,bank_transfer,2,completed
42795,848,2025-08-30T20:58:26,debit_card,2,pending
42796,433,2025-06-16T13:27:12,credit_card,3,pending
42797,12,2025-08-23T15:47:20,debit_card,2,pending
42798,162,2025-10-20T14:38:38,paypal,1,completed
42799,898,2025-09-01T16:21:20,bank_transfer,1,completed
42800,242,2025-07-29T18:15:03,bank_transfer,1,completed
42801,413,2025-11-12T22:50:40,credit_card,2,pending
42802,582,2025-10-22T21:00:23,bank_transfer,1,completed
42803,210,2025-09-15T05:09:41,credit_card,3,refunded
42804,940,2025-09-29T14:31:55,credit_card,2,completed
42805,119,2025-06-12T00:07:00,bank_transfer,3,pending
42806,69,2025-10-08T18:49:33,debit_card,2,completed
42807,252,2025-09-11T08:12:15,paypal,3,completed
42808,904,2025-10-29T13:23:10,bank_transfer,3,pending
42809,395,2025-07-12T03:30:29,credit_card,3,completed
42810,373,2025-07-15T18:09:23,debit_card,1,refunded
42811,913,2025-08-04T09:25:23,bank_transfer,2,completed
42812,568,2025-08-18T05:16:06,bank_transfer,1,completed
42813,884,2025-07-29T17:39:27,credit_card,3,completed
42814,586,2025-10-12T02:09:14,credit_card,2,completed
42815,753,2025-06-13T00:00:48,bank_transfer,1,completed
42816,215,2025-06-29T05:22:22,paypal,2,completed
42817,152,2025-06-30T20:24:25,credit_card,1,completed
42818,615,2025-06-24T10:14:53,debit_card,3,completed
42819,84,2025-10-18T01:54:09,credit_card,2,completed
42820,618,2025-07-24T04:24:34,credit_card,3,pending
42821,723,2025-07-11T16:47:42,bank_transfer,1,completed
42822,708,2025-10-22T04:12:28,credit_card,2,completed
42823,67,2025-08-13T19:59:32,paypal,2,completed
42824,444,2025-10-07T03:12:45,debit_card,1,completed
42825,157,2025-08-26T12:14:05,debit_card,2,completed
42826,617,2025-06-19T05:27:28,debit_card,3,pending
42827,751,2025-09-16T21:40:23,paypal,2,pending
42828,892,2025-09-02T06:42:26,paypal,2,completed
42829,49,2025-11-23T15:57:03,debit_card,2,completed
42830,371,2025-07-20T17:36:39,credit_card,2,completed
42831,358,2025-07-14T12:19:22,paypal,3,completed
42832,805,2025-11-09T11:37:57,paypal,3,completed
42833,93,2025-07-18T22:16:03,paypal,1,completed
42834,86,2025-10-19T14:55:47,debit_card,1,cancelled
42835,573,2025-11-05T18:23:44,credit_card,3,completed
42836,442,2025-05-31T03:38:35,credit_card,2,completed
42837,385,2025-08-05T20:57:12,bank_transfer,3,completed
42838,790,2025-07-02T03:41:01,credit_card,2,completed
42839,449,2025-10-27T09:32:02,debit_card,2,cancelled
42840,753,2025-06-12T09:55:40,debit_card,1,completed
42841,659,2025-08-14T13:43:58,credit_card,3,completed
42842,510,2025-06-17T22:43:51,debit_card,2,pending
42843,199,2025-11-04T11:37:28,debit_card,2,completed
42844,70,2025-10-03T13:04:27,bank_transfer,1,completed
42845,921,2025-09-10T07:19:21,credit_card,2,completed
42846,676,2025-11-15T13:26:13,bank_transfer,3,cancelled
42847,399,2025-07-02T22:09:25,credit_card,1,completed
42848,940,2025-08-26T13:40:08,paypal,3,completed
42849,235,2025-11-24T08:13:25,bank_transfer,1,completed
42850,908,2025-11-23T13:29:00,credit_card,2,completed
42851,974,2025-06-24T18:50:40,bank_transfer,3,completed
42852,208,2025-10-15T20:31:38,debit_card,3,completed
42853,726,2025-10-27T11:33:25,paypal,3,completed
42854,374,2025-07-20T06:54:03,credit_card,1,cancelled
42855,352,2025-08-28T10:14:17,credit_card,2,completed
42856,549,2025-11-04T10:10:36,debit_card,1,completed
42857,552,2025-11-26T01:18:51,debit_card,2,refunded
42858,523,2025-07-16T09:48:08,debit_card,3,completed
42859,229,2025-09-21T10:11:38,bank_transfer,1,pending
42860,888,2025-09-25T11:44:26,debit_card,2,pending
42861,749,2025-08-14T09:20:18,credit_card,3,completed
42862,631,2025-07-14T12:52:55,bank_transfer,3,completed
42863,324,2025-08-09T14:15:42,bank_transfer,2,completed
42864,90,2025-10-20T16:37:31,paypal,2,completed
42865,274,2025-07-22T04:54:05,credit_card,3,completed
42866,938,2025-07-14T15:51:53,credit_card,3,pending
42867,184,2025-09-29T10:44:50,debit_card,2,completed
42868,805,2025-06-13T21:55:29,credit_card,2,refunded
42869,440,2025-06-18T21:29:57,bank_transfer,1,completed
42870,73,2025-07-04T21:39:25,debit_card,1,completed
42871,804,2025-08-16T03:19:33,credit_card,1,completed
42872,649,2025-07-05T16:14:32,credit_card,2,completed
42873,307,2025-07-29T10:49:45,paypal,2,completed
42874,621,2025-09-26T11:42:48,credit_card,3,completed
42875,224,2025-09-04T07:35:35,credit_card,3,completed
42876,501,2025-10-16T22:46:41,paypal,2,completed
42877,18,2025-06-25T02:47:32,paypal,3,pending
42878,293,2025-09-28T12:46:54,paypal,3,completed
42879,273,2025-11-14T00:17:55,debit_card,2,completed
42880,827,2025-11-15T08:33:07,credit_card,3,completed
42881,776,2025-10-31T07:15:05,bank_transfer,3,completed
42882,937,2025-08-16T09:07:59,bank_transfer,1,pending
42883,89,2025-07-26T07:52:52,paypal,2,completed
42884,154,2025-06-23T17:26:24,debit_card,2,completed
42885,618,2025-11-13T09:11:30,debit_card,1,completed
42886,247,2025-08-04T10:06:39,paypal,1,completed
42887,370,2025-08-04T15:39:54,paypal,3,refunded
42888,459,2025-09-15T21:45:15,debit_card,1,pending
42889,190,2025-08-22T15:20:14,debit_card,1,completed
42890,338,2025-10-01T17:24:02,credit_card,3,pending
42891,709,2025-07-15T00:03:25,bank_transfer,1,completed
42892,677,2025-07-19T21:27:07,bank_transfer,3,completed
42893,852,2025-06-20T13:41:52,debit_card,2,cancelled
42894,401,2025-08-04T15:39:07,debit_card,3,completed
42895,540,2025-10-31T09:25:51,bank_transfer,3,refunded
42896,514,2025-10-10T01:09:13,debit_card,3,pending
42897,20,2025-10-16T13:13:27,credit_card,1,completed
42898,19,2025-10-09T16:51:40,credit_card,1,completed
42899,246,2025-08-25T14:08:07,bank_transfer,2,completed
42900,846,2025-06-30T21:28:28,paypal,3,completed
42901,729,2025-08-23T19:14:27,paypal,3,completed
42902,936,2025-11-05T14:43:42,debit_card,1,completed
42903,841,2025-07-25T04:10:12,bank_transfer,2,completed
42904,989,2025-07-20T06:00:12,credit_card,1,completed
42905,661,2025-07-19T05:15:54,paypal,3,completed
42906,888,2025-07-29T22:07:57,debit_card,3,completed
42907,793,2025-08-19T14:11:07,paypal,2,pending
42908,630,2025-06-08T06:39:32,bank_transfer,3,completed
42909,139,2025-09-25T02:47:25,paypal,2,completed
42910,621,2025-10-07T15:20:12,paypal,3,completed
42911,56,2025-06-17T18:35:57,paypal,1,completed
42912,482,2025-08-23T12:55:51,debit_card,2,completed
42913,94,2025-07-24T05:55:56,bank_transfer,1,completed
42914,633,2025-07-25T06:45:20,debit_card,3,completed
42915,851,2025-07-06T15:09:29,debit_card,1,completed
42916,904,2025-11-13T09:20:48,debit_card,2,completed
42917,360,2025-09-22T01:13:58,debit_card,1,completed
42918,711,2025-10-21T03:31:19,paypal,2,completed
42919,669,2025-10-25T20:18:40,bank_transfer,3,pending
42920,109,2025-06-06T07:13:21,credit_card,1,refunded
42921,904,2025-08-04T10:29:07,bank_transfer,1,completed
42922,940,2025-11-05T09:32:16,paypal,3,completed
42923,976,2025-06-25T07:11:35,bank_transfer,1,completed
42924,68,2025-07-03T13:36:12,debit_card,2,completed
42925,189,2025-08-08T14:48:50,debit_card,3,completed
42926,934,2025-10-22T09:15:57,debit_card,2,pending
42927,80,2025-07-23T16:30:40,debit_card,1,completed
42928,171,2025-07-06T19:11:16,credit_card,3,completed
42929,629,2025-06-30T12:44:14,debit_card,2,cancelled
42930,212,2025-11-19T18:21:07,paypal,3,pending
42931,408,2025-09-22T17:44:30,bank_transfer,3,completed
42932,817,2025-08-07T10:05:38,bank_transfer,2,completed
42933,24,2025-08-14T07:30:54,bank_transfer,1,completed
42934,430,2025-07-02T13:31:14,debit_card,3,completed
42935,639,2025-11-15T09:40:04,paypal,1,completed
42936,637,2025-06-03T03:19:30,credit_card,3,completed
42937,752,2025-08-13T14:45:57,debit_card,2,completed
42938,434,2025-11-13T10:19:34,credit_card,3,completed
42939,888,2025-09-13T12:53:01,debit_card,1,completed
42940,610,2025-07-20T03:57:34,bank_transfer,3,completed
42941,104,2025-07-09T19:04:56,debit_card,3,completed
42942,894,2025-09-20T02:44:54,bank_transfer,2,completed
42943,886,2025-07-26T06:56:18,debit_card,1,completed
42944,417,2025-08-31T07:14:48,bank_transfer,2,completed
42945,311,2025-10-13T01:39:33,bank_transfer,3,completed
42946,984,2025-06-26T06:24:41,bank_transfer,3,pending
42947,385,2025-11-15T16:20:59,debit_card,3,completed
42948,894,2025-07-02T05:48:54,debit_card,2,completed
42949,689,2025-08-19T13:04:59,paypal,2,completed
42950,616,2025-11-22T21:10:17,bank_transfer,1,completed
42951,749,2025-08-28T16:59:09,paypal,1,pending
42952,27,2025-08-10T03:21:20,paypal,3,completed
42953,415,2025-07-04T21:07:41,paypal,1,completed
42954,640,2025-11-13T06:15:28,debit_card,1,completed
42955,247,2025-10-07T03:21:07,credit_card,1,completed
42956,447,2025-10-20T11:33:26,debit_card,3,completed
42957,225,2025-06-06T13:28:59,credit_card,1,completed
42958,370,2025-07-08T22:29:44,paypal,2,pending
42959,645,2025-07-21T09:41:26,debit_card,3,completed
42960,456,2025-08-22T01:16:56,debit_card,1,completed
42961,427,2025-07-31T10:44:31,debit_card,1,pending
42962,667,2025-11-12T15:55:43,debit_card,3,completed
42963,728,2025-10-16T00:41:51,paypal,2,completed
42964,482,2025-11-07T19:42:52,credit_card,2,cancelled
42965,757,2025-09-04T16:53:00,paypal,2,completed
42966,104,2025-09-27T13:21:16,credit_card,1,completed
42967,852,2025-09-29T05:38:40,debit_card,2,completed
42968,486,2025-10-11T06:31:17,credit_card,2,completed
42969,883,2025-08-02T03:43:57,credit_card,1,completed
42970,756,2025-10-30T02:03:01,debit_card,2,completed
42971,246,2025-07-11T20:06:02,debit_card,3,completed
42972,296,2025-08-02T18:44:13,paypal,3,completed
42973,86,2025-06-22T08:38:29,paypal,2,completed
42974,200,2025-09-12T01:49:06,bank_transfer,3,completed
42975,545,2025-10-09T07:14:13,debit_card,1,completed
42976,619,2025-11-26T16:14:06,debit_card,1,pending
42977,762,2025-11-02T00:10:35,paypal,2,pending
42978,817,2025-06-06T20:01:19,bank_transfer,1,completed
42979,692,2025-05-30T22:01:34,bank_transfer,1,completed
42980,658,2025-07-24T01:41:38,debit_card,1,completed
42981,360,2025-08-20T07:56:26,credit_card,1,completed
42982,489,2025-10-13T20:42:15,bank_transfer,2,completed
42983,471,2025-08-09T04:43:51,debit_card,1,completed
42984,879,2025-08-12T07:23:44,paypal,3,completed
42985,915,2025-11-26T11:31:04,paypal,1,completed
42986,879,2025-11-01T04:26:07,credit_card,2,completed
42987,221,2025-06-29T20:48:40,debit_card,3,pending
42988,81,2025-09-17T05:52:01,bank_transfer,2,completed
42989,932,2025-08-09T16:40:16,bank_transfer,2,completed
42990,379,2025-07-04T13:02:46,credit_card,1,completed
42991,543,2025-07-06T16:21:40,debit_card,1,completed
42992,590,2025-09-24T00:35:39,paypal,1,cancelled
42993,486,2025-07-25T10:58:33,paypal,3,completed
42994,958,2025-10-20T18:28:21,paypal,3,completed
42995,798,2025-11-08T09:39:58,bank_transfer,2,completed
42996,47,2025-11-20T06:19:35,paypal,1,refunded
42997,754,2025-08-10T14:59:28,credit_card,2,completed
42998,29,2025-08-01T14:53:07,bank_transfer,2,completed
42999,251,2025-07-19T04:20:04,credit_card,3,completed
43000,983,2025-06-21T18:13:18,debit_card,2,completed
43001,494,2025-06-25T17:03:48,paypal,1,completed
43002,771,2025-10-02T16:26:50,credit_card,3,completed
43003,142,2025-11-03T13:10:08,bank_transfer,2,completed
43004,701,2025-07-23T13:32:15,debit_card,1,pending
43005,153,2025-08-28T02:01:57,credit_card,2,completed
43006,670,2025-06-21T04:59:00,bank_transfer,3,refunded
43007,454,2025-08-10T12:57:48,paypal,2,refunded
43008,373,2025-06-11T02:08:24,debit_card,1,completed
43009,525,2025-06-11T19:56:49,paypal,1,completed
43010,649,2025-06-24T19:28:31,credit_card,1,completed
43011,167,2025-10-08T06:18:59,paypal,3,completed
43012,907,2025-08-07T11:39:25,bank_transfer,1,refunded
43013,19,2025-09-06T04:16:27,debit_card,3,completed
43014,883,2025-06-05T15:27:10,paypal,3,pending
43015,656,2025-08-30T23:53:01,paypal,1,completed
43016,643,2025-11-20T16:49:59,bank_transfer,2,completed
43017,116,2025-09-17T20:03:33,bank_transfer,3,completed
43018,39,2025-05-30T14:20:44,debit_card,3,refunded
43019,957,2025-09-01T07:33:29,bank_transfer,1,completed
43020,279,2025-08-06T09:29:05,bank_transfer,3,completed
43021,65,2025-07-12T15:42:08,credit_card,2,completed
43022,455,2025-07-02T03:59:21,debit_card,3,completed
43023,111,2025-07-25T23:25:49,credit_card,3,refunded
43024,178,2025-07-13T05:08:33,debit_card,2,completed
43025,89,2025-06-13T00:57:20,bank_transfer,1,completed
43026,948,2025-08-04T02:46:56,paypal,3,cancelled
43027,210,2025-07-23T16:45:17,debit_card,2,refunded
43028,304,2025-08-20T04:54:24,paypal,1,completed
43029,221,2025-07-01T23:45:22,credit_card,3,pending
43030,371,2025-08-02T14:50:50,paypal,1,completed
43031,264,2025-06-08T16:29:04,credit_card,3,completed
43032,464,2025-07-17T22:36:09,debit_card,2,pending
43033,498,2025-07-24T16:41:08,debit_card,3,completed
43034,932,2025-10-09T04:33:05,credit_card,2,completed
43035,91,2025-11-14T22:10:53,debit_card,3,cancelled
43036,537,2025-07-12T08:33:29,bank_transfer,3,completed
43037,268,2025-09-28T04:49:09,credit_card,3,completed
43038,688,2025-06-22T15:20:34,bank_transfer,3,completed
43039,747,2025-10-04T19:15:05,credit_card,1,completed
43040,753,2025-08-12T18:39:35,debit_card,2,completed
43041,733,2025-07-03T16:58:56,credit_card,1,completed
43042,917,2025-11-06T04:50:49,credit_card,2,completed
43043,611,2025-07-08T03:07:42,debit_card,3,completed
43044,934,2025-06-22T16:13:40,paypal,2,completed
43045,570,2025-10-06T08:49:53,bank_transfer,3,pending
43046,36,2025-07-13T19:02:30,credit_card,1,completed
43047,592,2025-09-07T00:16:08,paypal,1,completed
43048,284,2025-06-30T16:27:49,credit_card,2,completed
43049,693,2025-07-26T14:49:10,paypal,3,pending
43050,951,2025-08-19T22:20:27,debit_card,2,completed
43051,389,2025-07-21T18:27:19,debit_card,2,pending
43052,690,2025-07-16T11:01:34,debit_card,3,completed
43053,419,2025-10-23T12:21:26,credit_card,1,cancelled
43054,745,2025-08-25T17:32:47,bank_transfer,2,completed
43055,467,2025-07-17T07:47:14,paypal,2,completed
43056,275,2025-09-21T04:21:23,credit_card,3,completed
43057,521,2025-07-20T23:14:59,debit_card,2,completed
43058,8,2025-08-15T23:32:42,paypal,1,completed
43059,883,2025-05-31T16:03:24,bank_transfer,1,completed
43060,487,2025-09-14T21:10:45,paypal,3,completed
43061,541,2025-08-28T11:34:57,bank_transfer,1,completed
43062,334,2025-10-21T13:54:52,paypal,3,completed
43063,721,2025-06-22T07:23:41,bank_transfer,2,completed
43064,344,2025-09-18T10:51:06,debit_card,1,completed
43065,520,2025-10-28T07:14:51,credit_card,2,completed
43066,643,2025-11-12T14:11:46,debit_card,2,completed
43067,717,2025-10-26T17:21:31,debit_card,3,completed
43068,508,2025-10-11T10:29:41,debit_card,1,pending
