product_id,category_id,name,base_price,stock_qty,created_at
2673,2,Electronic Item 2673,441.51,255,2024-11-28T18:34:50
2674,2,Electronic Item 2674,43.1,360,2025-11-12T22:08:24
2675,3,Home Decor Item 2675,241.04,440,2025-05-05T02:10:53
2676,3,Home Decor Item 2676,91.84,329,2025-09-12T13:22:08
2677,3,Home Decor Item 2677,327.37,250,2025-04-22T08:49:56
2678,1,Fashion Item 2678,390.82,80,2025-01-15T11:08:46
2679,1,Fashion Item 2679,278.48,295,2025-02-16T22:27:04
2680,4,Misc Item 2680,418.6,489,2025-02-04T06:38:13
2681,1,Fashion Item 2681,449.75,382,2025-04-29T10:13:11
2682,4,Misc Item 2682,445.79,94,2024-12-14T16:27:00
2683,3,Home Decor Item 2683,34.97,279,2025-11-15T04:19:18
2684,4,Misc Item 2684,404.08,41,2025-05-06T23:51:33
2685,4,Misc Item 2685,344.2,481,2025-11-10T20:19:15
2686,1,Fashion Item 2686,418.39,93,2025-07-20T20:44:28
2687,4,Misc Item 2687,432.2,225,2025-09-06T10:25:04
2688,2,Electronic Item 2688,124.62,284,2025-11-24T11:15:54
2689,3,Home Decor Item 2689,379.33,166,2025-07-17T04:42:26
2690,1,Fashion Item 2690,303.79,377,2025-01-21T22:44:10
2691,4,Misc Item 2691,249.16,276,2025-10-14T01:05:43
2692,1,Fashion Item 2692,327.85,152,2025-02-11T15:17:42
2693,3,Home Decor Item 2693,229.02,330,2025-06-11T00:40:26
2694,2,Electronic Item 2694,106.68,250,2025-07-14T08:13:29
2695,3,Home Decor Item 2695,255.3,279,2025-04-18T19:57:05
2696,4,Misc Item 2696,378.0,433,2025-11-16T00:44:48
2697,3,Home Decor Item 2697,461.57,289,2025-08-31T09:15:33
2698,4,Misc Item 2698,389.43,483,2025-06-26T22:15:03
2699,1,Fashion Item 2699,288.35,17,2025-01-31T22:43:30
2700,4,Misc Item 2700,127.4,88,2025-11-24T00:48:53
2701,1,Fashion Item 2701,81.21,191,2024-12-28T18:51:28
2702,1,Fashion Item 2702,442.94,115,2025-06-07T20:35:41
2703,1,Fashion Item 2703,205.39,258,2025-02-16T10:31:29
2704,2,Electronic Item 2704,378.75,125,2025-08-21T01:01:03
2705,4,Misc Item 2705,298.09,67,2025-11-23T11:21:25
2706,2,Electronic Item 2706,371.51,330,2025-08-01T02:27:54
2707,1,Fashion Item 2707,440.45,29,2025-04-13T18:47:12
2708,4,Misc Item 2708,307.81,314,2025-09-20T04:52:06
2709,1,Fashion Item 2709,250.72,101,2025-10-19T13:24:22
2710,1,Fashion Item 2710,37.46,7,2025-05-15T00:17:15
2711,2,Electronic Item 2711,285.35,461,2025-04-11T18:28:30
2712,1,Fashion Item 2712,225.94,359,2025-08-02T03:17:13
2713,3,Home Decor Item 2713,68.41,216,2025-07-09T13:41:07
2714,1,Fashion Item 2714,55.93,463,2025-09-16T05:59:54
2715,2,Electronic Item 2715,384.39,13,2025-11-24T10:07:51
2716,4,Misc Item 2716,161.13,70,2025-07-12T04:41:57
2717,3,Home Decor Item 2717,36.08,353,2025-08-01T18:50:25
2718,1,Fashion Item 2718,387.09,51,2025-02-02T07:37:37
2719,3,Home Decor Item 2719,29.44,435,2025-04-14T13:15:39
2720,1,Fashion Item 2720,304.7,64,2025-05-19T21:46:22
2721,2,Electronic Item 2721,121.95,419,2025-07-19T08:02:53
2722,3,Home Decor Item 2722,297.4,376,2025-11-23T19:54:33
2723,2,Electronic Item 2723,318.85,424,2025-02-05T23:42:15
2724,2,Electronic Item 2724,493.16,220,2025-05-30T03:27:16
2725,1,Fashion Item 2725,236.3,277,2024-12-21T20:22:14
2726,4,Misc Item 2726,170.1,257,2025-05-27T11:43:30
2727,4,Misc Item 2727,163.72,223,2024-11-28T13:31:34
2728,3,Home Decor Item 2728,13.9,260,2025-07-13T16:26:10
2729,2,Electronic Item 2729,462.37,441,2025-01-04T19:18:47
2730,2,Electronic Item 2730,279.95,88,2025-08-25T18:10:01
2731,1,Fashion Item 2731,366.02,339,2025-01-05T16:09:03
2732,2,Electronic Item 2732,278.47,96,2025-01-29T21:45:00
2733,1,Fashion Item 2733,473.15,405,2025-09-04T21:58:41
2734,2,Electronic Item 2734,91.63,5,2025-11-20T08:52:41
2735,3,Home Decor Item 2735,224.48,68,2025-05-01T16:24:51
2736,3,Home Decor Item 2736,31.04,297,2025-05-26T15:15:22
2737,2,Electronic Item 2737,14.29,118,2025-01-17T04:11:50
2738,2,Electronic Item 2738,126.58,390,2025-08-16T11:18:29
2739,1,Fashion Item 2739,234.52,44,2025-01-27T22:50:00
2740,3,Home Decor Item 2740,212.84,10,2025-03-02T01:41:46
2741,2,Electronic Item 2741,203.12,472,2024-12-11T15:42:17
2742,4,Misc Item 2742,198.51,111,2024-11-29T11:46:56
2743,1,Fashion Item 2743,166.15,237,2025-08-30T23:38:44
2744,2,Electronic Item 2744,215.68,75,2025-08-05T02:52:12
2745,1,Fashion Item 2745,323.24,405,2025-01-14T21:29:39
2746,4,Misc Item 2746,153.34,480,2025-08-17T03:18:49
2747,1,Fashion Item 2747,409.48,59,2025-08-18T14:11:01
2748,3,Home Decor Item 2748,197.24,185,2025-03-27T15:37:24
2749,4,Misc Item 2749,108.17,128,2025-01-21T20:16:49
2750,3,Home Decor Item 2750,440.6,414,2025-10-22T13:41:16
2751,1,Fashion Item 2751,47.84,433,2025-03-18T08:21:35
2752,1,Fashion Item 2752,350.18,21,2025-09-01T20:28:22
2753,1,Fashion Item 2753,386.89,39,2025-03-18T00:47:55
2754,2,Electronic Item 2754,170.94,100,2025-03-15T16:46:13
2755,3,Home Decor Item 2755,10.34,183,2025-06-29T11:24:20
2756,2,Electronic Item 2756,286.07,143,2024-12-09T13:53:53
2757,2,Electronic Item 2757,354.52,32,2024-12-28T06:28:59
2758,1,Fashion Item 2758,437.83,320,2025-06-19T13:23:05
2759,2,Electronic Item 2759,142.87,164,2025-01-28T08:57:14
2760,3,Home Decor Item 2760,241.09,39,2025-07-15T15:21:51
2761,3,Home Decor Item 2761,150.33,233,2025-03-13T11:53:52
2762,2,Electronic Item 2762,190.71,277,2025-04-09T07:11:27
2763,4,Misc Item 2763,425.29,67,2024-12-14T16:48:27
2764,2,Electronic Item 2764,405.52,493,2025-10-23T17:32:03
2765,2,Electronic Item 2765,409.16,382,2025-01-19T10:07:28
2766,2,Electronic Item 2766,462.63,85,2025-02-05T02:55:06
2767,1,Fashion Item 2767,350.26,332,2025-02-12T16:54:13
2768,2,Electronic Item 2768,377.68,219,2025-11-09T18:38:12
2769,2,Electronic Item 2769,457.85,303,2025-03-11T21:58:46
2770,2,Electronic Item 2770,222.82,108,2025-11-15T16:11:38
2771,2,Electronic Item 2771,72.14,376,2025-08-25T15:36:31
2772,2,Electronic Item 2772,389.17,314,2025-11-18T12:17:08
2773,2,Electronic Item 2773,167.9,257,2025-06-11T09:09:29
2774,3,Home Decor Item 2774,288.46,104,2025-06-25T00:45:51
2775,4,Misc Item 2775,16.91,432,2025-06-18T07:42:21
2776,3,Home Decor Item 2776,320.22,292,2025-09-18T01:51:45
2777,1,Fashion Item 2777,428.94,216,2024-12-04T04:05:33
2778,3,Home Decor Item 2778,224.18,208,2025-05-10T23:25:31
2779,2,Electronic Item 2779,85.62,476,2024-12-16T06:23:00
2780,2,Electronic Item 2780,384.54,260,2025-01-16T04:00:26
2781,1,Fashion Item 2781,81.19,359,2025-06-14T23:29:35
2782,2,Electronic Item 2782,457.64,3,2025-02-26T15:31:35
2783,1,Fashion Item 2783,295.72,80,2025-11-11T23:24:50
2784,4,Misc Item 2784,48.11,394,2025-07-28T19:01:25
2785,1,Fashion Item 2785,182.6,289,2025-01-18T15:41:04
2786,2,Electronic Item 2786,36.44,174,2025-02-24T14:55:58
2787,1,Fashion Item 2787,305.59,83,2025-07-10T22:28:35
2788,3,Home Decor Item 2788,126.45,27,2024-12-05T01:34:55
2789,2,Electronic Item 2789,271.69,212,2025-03-30T12:38:46
2790,2,Electronic Item 2790,322.24,339,2025-08-06T02:46:35
2791,2,Electronic Item 2791,379.02,462,2025-11-01T03:10:29
2792,4,Misc Item 2792,292.55,370,2024-12-26T01:45:22
2793,1,Fashion Item 2793,470.04,396,2025-11-04T02:45:24
2794,2,Electronic Item 2794,152.68,228,2025-11-02T23:30:39
2795,2,Electronic Item 2795,261.2,459,2025-10-24T14:23:03
2796,2,Electronic Item 2796,302.32,212,2025-02-19T00:35:36
2797,1,Fashion Item 2797,473.53,338,2025-11-17T14:15:39
2798,4,Misc Item 2798,96.01,331,2025-04-01T07:56:12
2799,1,Fashion Item 2799,272.22,216,2025-01-28T02:50:00
2800,1,Fashion Item 2800,238.76,200,2025-09-21T06:21:25
2801,3,Home Decor Item 2801,123.85,61,2025-04-08T04:51:16
2802,1,Fashion Item 2802,451.17,135,2025-07-06T21:07:03
2803,2,Electronic Item 2803,96.02,129,2025-06-08T11:55:14
2804,1,Fashion Item 2804,369.21,151,2024-12-23T06:58:31
2805,3,Home Decor Item 2805,190.1,208,2025-01-26T06:14:50
2806,4,Misc Item 2806,231.97,127,2025-11-23T00:16:25
2807,2,Electronic Item 2807,409.1,360,2025-10-27T21:49:25
2808,1,Fashion Item 2808,459.55,150,2025-07-25T17:15:15
2809,1,Fashion Item 2809,180.66,357,2025-04-23T21:36:30
2810,3,Home Decor Item 2810,408.5,404,2025-05-22T20:47:15
2811,3,Home Decor Item 2811,139.63,449,2025-03-10T11:00:55
2812,4,Misc Item 2812,128.14,189,2025-07-08T16:21:26
2813,4,Misc Item 2813,480.56,118,2025-04-22T05:31:25
2814,3,Home Decor Item 2814,304.14,319,2025-03-01T16:04:39
2815,2,Electronic Item 2815,285.64,248,2024-12-21T00:34:53
2816,4,Misc Item 2816,97.07,268,2025-05-13T00:12:18
2817,2,Electronic Item 2817,68.76,196,2025-04-27T16:25:37
2818,2,Electronic Item 2818,92.58,456,2025-06-03T17:11:55
2819,3,Home Decor Item 2819,368.34,126,2025-08-08T19:15:00
2820,2,Electronic Item 2820,234.68,253,2025-04-10T08:40:50
2821,1,Fashion Item 2821,65.1,130,2025-03-04T00:38:12
2822,4,Misc Item 2822,407.48,48,2025-06-12T23:38:10
2823,1,Fashion Item 2823,67.4,5,2025-11-12T06:45:44
2824,1,Fashion Item 2824,489.55,357,2025-04-02T16:23:59
2825,4,Misc Item 2825,155.96,333,2024-12-23T22:39:53
2826,3,Home Decor Item 2826,284.19,111,2025-06-27T02:37:10
2827,1,Fashion Item 2827,451.06,431,2025-02-21T13:48:30
2828,2,Electronic Item 2828,417.25,196,2025-06-28T01:06:22
2829,1,Fashion Item 2829,484.96,332,2025-09-11T04:53:54
2830,1,Fashion Item 2830,119.9,291,2025-03-23T15:23:25
2831,2,Electronic Item 2831,134.2,463,2025-01-13T16:20:06
2832,4,Misc Item 2832,489.6,17,2024-12-29T17:27:04
2833,4,Misc Item 2833,47.16,337,2025-05-24T21:57:59
2834,2,Electronic Item 2834,207.47,479,2025-03-02T15:14:42
2835,3,Home Decor Item 2835,327.56,375,2025-01-02T20:21:03
2836,3,Home Decor Item 2836,157.14,131,2025-09-27T00:58:31
2837,2,Electronic Item 2837,311.24,435,2025-05-04T03:23:38
2838,2,Electronic Item 2838,102.24,86,2025-10-20T12:51:09
2839,2,Electronic Item 2839,380.0,390,2024-12-23T00:23:37
2840,3,Home Decor Item 2840,373.38,298,2025-01-26T04:20:20
2841,1,Fashion Item 2841,24.96,152,2025-08-24T20:13:18
2842,1,Fashion Item 2842,306.42,399,2025-07-11T12:57:35
2843,3,Home Decor Item 2843,269.6,443,2025-09-22T22:42:48
2844,3,Home Decor Item 2844,237.87,164,2025-10-18T08:46:32
2845,4,Misc Item 2845,345.59,436,2025-05-29T03:39:10
2846,4,Misc Item 2846,87.4,275,2025-01-27T18:17:07
2847,2,Electronic Item 2847,100.33,130,2025-11-08T08:53:43
2848,2,Electronic Item 2848,175.44,278,2025-10-18T03:26:54
2849,1,Fashion Item 2849,401.38,200,2024-12-19T17:36:25
2850,4,Misc Item 2850,28.21,251,2025-03-30T06:49:31
2851,1,Fashion Item 2851,126.69,424,2025-11-20T19:34:57
2852,2,Electronic Item 2852,492.43,389,2025-07-22T08:55:29
2853,1,Fashion Item 2853,272.12,348,2025-08-11T09:29:39
2854,3,Home Decor Item 2854,370.52,20,2025-07-27T12:13:06
2855,3,Home Decor Item 2855,142.96,497,2024-12-07T06:09:26
2856,1,Fashion Item 2856,164.24,311,2024-12-04T18:37:08
2857,3,Home Decor Item 2857,356.1,105,2025-08-14T22:18:15
2858,1,Fashion Item 2858,98.99,239,2025-06-26T21:19:27
2859,3,Home Decor Item 2859,421.01,249,2025-11-05T12:30:55
2860,4,Misc Item 2860,26.07,86,2025-11-06T02:38:45
2861,4,Misc Item 2861,44.04,102,2024-12-14T01:38:04
2862,1,Fashion Item 2862,170.97,141,2025-02-16T18:35:55
2863,1,Fashion Item 2863,202.67,95,2024-12-26T02:34:46
2864,1,Fashion Item 2864,497.13,408,2024-12-12T01:08:12
2865,1,Fashion Item 2865,452.97,347,2025-11-23T13:35:27
2866,3,Home Decor Item 2866,151.65,371,2024-12-05T04:51:31
2867,4,Misc Item 2867,448.22,40,2025-04-14T04:36:37
2868,3,Home Decor Item 2868,412.32,293,2025-06-06T22:02:38
2869,3,Home Decor Item 2869,498.91,67,2025-05-03T00:22:36
2870,4,Misc Item 2870,184.83,499,2025-11-21T01:54:13
2871,3,Home Decor Item 2871,154.1,66,2025-05-19T13:13:21
2872,1,Fashion Item 2872,197.19,205,2025-11-02T18:53:05
2873,1,Fashion Item 2873,200.93,222,2025-11-22T17:25:00
2874,2,Electronic Item 2874,217.32,428,2025-11-22T08:12:35
2875,1,Fashion Item 2875,112.1,22,2025-01-28T02:37:02
2876,2,Electronic Item 2876,75.87,69,2025-11-15T08:46:31
2877,3,Home Decor Item 2877,384.86,235,2025-05-21T10:13:39
2878,4,Misc Item 2878,289.37,422,2025-08-23T16:38:08
2879,2,Electronic Item 2879,269.06,22,2025-09-19T14:02:56
2880,3,Home Decor Item 2880,132.61,139,2025-01-08T09:25:21
2881,3,Home Decor Item 2881,481.51,144,2024-12-06T20:32:07
2882,1,Fashion Item 2882,13.06,287,2025-09-26T10:58:13
2883,2,Electronic Item 2883,267.05,145,2025-07-05T18:54:07
2884,4,Misc Item 2884,300.57,351,2025-05-22T01:29:00
2885,2,Electronic Item 2885,30.9,358,2025-05-02T17:05:31
2886,1,Fashion Item 2886,212.9,71,2025-06-21T11:11:54
2887,1,Fashion Item 2887,227.21,327,2025-09-09T15:34:24
2888,1,Fashion Item 2888,400.89,32,2025-05-23T12:34:27
2889,2,Electronic Item 2889,103.53,2,2025-10-23T14:51:32
2890,4,Misc Item 2890,214.46,414,2025-10-09T19:25:00
2891,1,Fashion Item 2891,222.82,31,2025-05-20T02:13:42
2892,1,Fashion Item 2892,126.42,167,2025-06-22T14:49:05
2893,3,Home Decor Item 2893,484.47,374,2025-05-23T23:08:21
2894,2,Electronic Item 2894,163.06,235,2025-09-24T10:04:23
2895,2,Electronic Item 2895,268.1,222,2025-06-26T16:11:30
2896,2,Electronic Item 2896,65.91,120,2025-08-19T19:11:23
2897,3,Home Decor Item 2897,232.7,280,2025-11-23T17:17:49
2898,4,Misc Item 2898,496.94,355,2025-03-27T13:39:49
2899,1,Fashion Item 2899,7.96,328,2025-10-06T10:24:03
2900,2,Electronic Item 2900,219.08,123,2025-08-08T00:01:05
2901,3,Home Decor Item 2901,110.29,349,2025-09-19T23:15:55
2902,1,Fashion Item 2902,97.09,287,2025-09-19T19:11:37
2903,3,Home Decor Item 2903,467.71,458,2025-04-05T17:13:52
2904,1,Fashion Item 2904,222.45,470,2025-07-28T08:16:43
2905,3,Home Decor Item 2905,28.13,122,2024-12-11T00:17:01
2906,1,Fashion Item 2906,310.34,116,2025-08-29T12:07:36
2907,1,Fashion Item 2907,151.98,337,2025-10-21T08:54:31
2908,4,Misc Item 2908,9.5,344,2025-03-24T18:51:26
2909,1,Fashion Item 2909,138.02,175,2025-09-23T16:45:36
2910,2,Electronic Item 2910,346.41,318,2025-10-22T23:34:41
2911,1,Fashion Item 2911,359.73,201,2025-07-04T21:58:19
2912,1,Fashion Item 2912,380.39,320,2025-09-11T02:15:09
2913,2,Electronic Item 2913,105.86,38,2025-04-28T12:29:31
2914,4,Misc Item 2914,366.41,14,2025-04-15T06:47:51
2915,1,Fashion Item 2915,192.33,17,2025-06-08T08:33:18
2916,1,Fashion Item 2916,147.39,372,2025-11-07T07:36:36
2917,3,Home Decor Item 2917,70.48,253,2025-07-12T06:14:58
2918,3,Home Decor Item 2918,186.58,85,2025-04-21T14:24:50
2919,3,Home Decor Item 2919,217.7,81,2025-11-20T05:27:59
2920,2,Electronic Item 2920,397.96,483,2025-05-04T21:22:14
2921,1,Fashion Item 2921,226.67,161,2025-01-26T13:14:22
2922,2,Electronic Item 2922,112.71,300,2024-12-04T10:08:36
2923,3,Home Decor Item 2923,355.49,431,2025-01-25T04:06:20
2924,1,Fashion Item 2924,371.35,455,2025-06-18T19:30:22
2925,2,Electronic Item 2925,401.22,106,2025-09-14T15:44:34
2926,1,Fashion Item 2926,373.92,499,2025-01-28T21:33:24
2927,1,Fashion Item 2927,360.71,299,2024-12-01T11:29:35
2928,1,Fashion Item 2928,147.72,477,2025-06-06T22:37:22
2929,3,Home Decor Item 2929,95.31,230,2025-04-18T00:58:33
2930,4,Misc Item 2930,153.58,423,2025-01-05T01:02:20
2931,3,Home Decor Item 2931,374.53,356,2025-03-21T04:35:07
2932,4,Misc Item 2932,68.74,230,2025-03-02T07:30:49
2933,1,Fashion Item 2933,275.59,434,2025-07-02T04:28:10
2934,2,Electronic Item 2934,43.13,374,2025-08-16T21:37:25
2935,2,Electronic Item 2935,489.87,306,2025-02-25T21:03:21
2936,1,Fashion Item 2936,217.05,227,2025-01-11T21:07:01
2937,1,Fashion Item 2937,340.74,123,2025-11-25T08:19:01
2938,2,Electronic Item 2938,64.07,429,2025-02-22T04:45:44
2939,2,Electronic Item 2939,70.54,50,2025-04-26T19:10:33
2940,3,Home Decor Item 2940,206.14,142,2025-06-10T12:44:44
2941,1,Fashion Item 2941,377.05,183,2025-03-19T18:06:18
2942,2,Electronic Item 2942,140.93,3,2025-10-31T16:51:15
2943,2,Electronic Item 2943,405.6,413,2025-03-01T02:05:18
2944,2,Electronic Item 2944,210.29,180,2025-07-19T19:05:13
2945,4,Misc Item 2945,431.48,133,2025-10-22T12:16:16
2946,1,Fashion Item 2946,401.83,426,2025-08-15T23:35:01
2947,1,Fashion Item 2947,388.89,428,2025-06-17T13:48:46
2948,2,Electronic Item 2948,479.37,209,2025-08-20T05:15:49
2949,4,Misc Item 2949,258.78,210,2025-10-27T00:36:41
2950,3,Home Decor Item 2950,272.58,376,2025-02-26T22:47:30
2951,3,Home Decor Item 2951,110.23,342,2025-02-04T06:28:55
2952,3,Home Decor Item 2952,240.44,248,2025-02-05T13:11:34
2953,2,Electronic Item 2953,59.21,185,2025-05-11T08:44:09
2954,1,Fashion Item 2954,457.61,237,2025-08-14T18:02:12
2955,1,Fashion Item 2955,257.17,7,2025-02-06T19:12:16
2956,2,Electronic Item 2956,340.03,454,2025-06-07T09:38:35
2957,3,Home Decor Item 2957,218.94,86,2025-01-15T21:47:08
2958,3,Home Decor Item 2958,484.88,181,2025-02-28T09:03:39
2959,2,Electronic Item 2959,436.15,239,2025-08-21T19:33:26
2960,1,Fashion Item 2960,373.33,340,2025-04-05T13:46:07
2961,2,Electronic Item 2961,306.78,489,2025-09-29T07:01:40
2962,4,Misc Item 2962,370.22,465,2024-12-10T11:53:35
2963,1,Fashion Item 2963,263.38,370,2025-09-21T08:50:45
2964,3,Home Decor Item 2964,403.96,141,2025-10-03T10:09:00
2965,1,Fashion Item 2965,446.29,15,2025-01-01T17:47:40
2966,1,Fashion Item 2966,212.9,246,2025-06-30T12:07:24
2967,1,Fashion Item 2967,6.23,206,2025-08-25T09:25:44
2968,2,Electronic Item 2968,490.95,271,2025-10-11T13:51:25
2969,1,Fashion Item 2969,77.61,195,2025-05-25T18:32:54
2970,2,Electronic Item 2970,298.89,11,2025-04-26T01:21:41
2971,3,Home Decor Item 2971,113.93,242,2025-09-27T14:31:40
2972,4,Misc Item 2972,442.53,116,2025-03-30T10:03:12
2973,3,Home Decor Item 2973,399.31,500,2025-04-21T19:24:18
2974,1,Fashion Item 2974,444.84,143,2025-04-02T14:39:43
2975,1,Fashion Item 2975,396.58,215,2025-03-17T19:29:32
2976,4,Misc Item 2976,439.87,278,2025-02-23T08:11:33
2977,3,Home Decor Item 2977,234.07,33,2025-05-30T09:41:24
2978,2,Electronic Item 2978,154.74,261,2025-01-19T08:05:17
2979,3,Home Decor Item 2979,109.0,134,2025-02-18T12:17:30
2980,4,Misc Item 2980,479.94,350,2025-03-26T16:24:39
2981,1,Fashion Item 2981,202.58,55,2025-08-27T02:45:14
2982,3,Home Decor Item 2982,275.86,413,2025-02-21T03:17:27
2983,3,Home Decor Item 2983,393.15,50,2025-03-11T02:03:04
2984,1,Fashion Item 2984,203.89,366,2025-01-26T05:35:20
2985,2,Electronic Item 2985,113.63,399,2025-09-12T09:27:39
2986,2,Electronic Item 2986,447.27,114,2025-07-09T12:18:16
2987,2,Electronic Item 2987,229.79,23,2025-07-25T19:24:41
2988,1,Fashion Item 2988,257.96,211,2025-03-06T22:43:15
2989,3,Home Decor Item 2989,11.57,249,2025-04-14T22:19:34
2990,1,Fashion Item 2990,167.99,323,2025-11-05T19:20:04
2991,2,Electronic Item 2991,323.64,268,2025-03-27T08:25:38
2992,3,Home Decor Item 2992,143.68,22,2025-06-20T17:32:16
2993,4,Misc Item 2993,159.12,157,2025-03-25T05:03:06
2994,4,Misc Item 2994,489.0,406,2025-06-15T05:07:52
2995,2,Electronic Item 2995,224.76,166,2025-01-09T16:35:41
2996,3,Home Decor Item 2996,293.48,224,2025-04-10T08:25:33
2997,1,Fashion Item 2997,486.89,411,2025-01-09T21:12:06
2998,1,Fashion Item 2998,488.28,294,2025-06-30T06:01:21
2999,3,Home Decor Item 2999,216.5,152,2025-11-16T04:30:21
3000,2,Electronic Item 3000,380.4,259,2024-12-23T23:20:20
3001,4,Misc Item 3001,186.2,361,2025-09-05T09:01:34
3002,1,Fashion Item 3002,256.98,492,2025-02-13T23:20:11
3003,1,Fashion Item 3003,187.3,361,2024-12-23T19:50:38
3004,1,Fashion Item 3004,153.54,192,2025-05-21T04:24:43
3005,2,Electronic Item 3005,293.62,408,2025-05-12T06:03:02
3006,1,Fashion Item 3006,195.23,241,2024-11-28T21:39:12
3007,1,Fashion Item 3007,317.93,182,2025-02-21T20:36:13
3008,1,Fashion Item 3008,466.29,475,2025-01-19T02:44:23
3009,1,Fashion Item 3009,11.5,82,2025-09-04T04:07:21
3010,2,Electronic Item 3010,278.15,330,2025-07-04T03:19:23
3011,3,Home Decor Item 3011,196.37,455,2025-10-28T09:24:46
3012,3,Home Decor Item 3012,147.46,376,2025-09-22T09:23:16
3013,1,Fashion Item 3013,320.28,123,2025-08-16T05:52:45
3014,4,Misc Item 3014,375.81,294,2024-12-31T09:37:08
3015,1,Fashion Item 3015,445.89,212,2025-05-17T14:27:04
3016,4,Misc Item 3016,209.86,487,2025-10-19T06:52:07
3017,3,Home Decor Item 3017,458.06,142,2025-08-30T05:45:20
3018,1,Fashion Item 3018,350.98,112,2025-07-12T08:34:42
3019,1,Fashion Item 3019,494.34,371,2025-04-16T15:30:31
3020,2,Electronic Item 3020,310.51,8,2025-10-09T13:39:09
3021,1,Fashion Item 3021,319.65,141,2025-05-05T02:32:36
3022,2,Electronic Item 3022,109.59,397,2025-06-01T04:38:30
3023,4,Misc Item 3023,219.97,157,2025-09-16T17:12:03
3024,2,Electronic Item 3024,126.93,384,2025-09-22T17:06:07
3025,2,Electronic Item 3025,376.47,376,2025-01-01T17:02:14
3026,3,Home Decor Item 3026,321.48,248,2024-12-11T14:57:06
3027,1,Fashion Item 3027,27.27,110,2025-02-19T19:08:58
3028,1,Fashion Item 3028,365.66,106,2025-07-11T20:25:03
3029,2,Electronic Item 3029,94.38,466,2025-02-25T22:35:48
3030,3,Home Decor Item 3030,478.57,33,2025-07-20T17:46:21
3031,2,Electronic Item 3031,243.69,297,2025-08-18T01:30:18
3032,1,Fashion Item 3032,391.93,234,2025-03-02T12:05:52
3033,1,Fashion Item 3033,71.34,352,2025-11-22T20:22:56
3034,1,Fashion Item 3034,223.2,333,2025-04-18T15:27:08
3035,1,Fashion Item 3035,266.53,191,2025-03-15T05:02:40
3036,4,Misc Item 3036,47.46,105,2025-02-02T03:51:13
3037,4,Misc Item 3037,128.83,221,2025-03-25T11:26:58
3038,2,Electronic Item 3038,472.92,7,2025-03-23T10:57:10
3039,1,Fashion Item 3039,309.49,207,2025-01-07T11:49:36
3040,1,Fashion Item 3040,381.69,429,2025-10-30T16:07:17
3041,1,Fashion Item 3041,216.77,296,2024-12-25T23:43:01
3042,2,Electronic Item 3042,135.32,361,2025-08-19T06:28:40
3043,1,Fashion Item 3043,31.84,490,2025-03-14T15:12:15
3044,4,Misc Item 3044,14.34,167,2025-09-18T00:47:57
3045,1,Fashion Item 3045,395.19,13,2025-05-04T16:02:14
3046,1,Fashion Item 3046,131.77,378,2025-01-29T10:18:06
3047,4,Misc Item 3047,203.89,457,2025-07-22T23:25:48
3048,1,Fashion Item 3048,72.63,19,2025-11-10T19:17:24
3049,1,Fashion Item 3049,92.17,190,2025-05-18T01:49:55
3050,4,Misc Item 3050,61.37,106,2025-07-18T11:28:27
3051,1,Fashion Item 3051,55.01,116,2025-01-03T00:34:36
3052,4,Misc Item 3052,62.79,109,2025-09-06T22:03:59
3053,3,Home Decor Item 3053,208.8,145,2025-06-10T02:19:37
3054,1,Fashion Item 3054,403.06,312,2025-04-14T15:19:59
3055,2,Electronic Item 3055,217.87,98,2025-07-13T00:35:34
3056,4,Misc Item 3056,127.52,384,2025-04-08T07:44:36
3057,1,Fashion Item 3057,288.56,326,2025-01-10T17:47:49
3058,3,Home Decor Item 3058,181.32,427,2025-10-10T18:44:26
3059,2,Electronic Item 3059,169.6,433,2025-10-24T21:11:00
3060,2,Electronic Item 3060,126.91,327,2025-03-11T04:43:03
3061,1,Fashion Item 3061,239.0,189,2025-08-06T21:50:59
3062,1,Fashion Item 3062,439.69,398,2025-07-11T16:35:06
3063,3,Home Decor Item 3063,172.34,287,2025-02-02T16:04:43
3064,3,Home Decor Item 3064,81.28,103,2024-11-29T16:47:14
3065,1,Fashion Item 3065,240.04,80,2025-01-02T14:15:36
3066,1,Fashion Item 3066,110.19,337,2025-07-03T15:57:56
3067,1,Fashion Item 3067,290.99,211,2025-10-06T16:36:13
3068,2,Electronic Item 3068,297.17,121,2025-01-15T08:46:17
3069,2,Electronic Item 3069,180.47,114,2024-12-17T12:42:55
3070,4,Misc Item 3070,260.06,100,2024-12-06T14:06:21
3071,1,Fashion Item 3071,251.07,106,2025-03-30T02:09:39
3072,3,Home Decor Item 3072,388.63,395,2025-11-25T03:26:57
3073,4,Misc Item 3073,452.4,9,2025-02-16T01:49:42
3074,2,Electronic Item 3074,63.32,62,2025-07-03T16:25:26
3075,3,Home Decor Item 3075,223.8,94,2025-06-14T07:31:57
3076,2,Electronic Item 3076,352.75,176,2025-05-03T23:27:19
3077,2,Electronic Item 3077,375.29,299,2025-01-29T07:57:48
3078,2,Electronic Item 3078,288.47,258,2024-12-22T04:00:48
3079,2,Electronic Item 3079,455.97,367,2025-06-30T10:16:25
3080,2,Electronic Item 3080,494.84,13,2025-04-30T10:52:22
3081,1,Fashion Item 3081,59.91,53,2025-05-12T03:00:42
3082,1,Fashion Item 3082,389.15,126,2025-02-09T09:01:06
